"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","113","renders with a selected icon","Glyph Select Dialog","Sat Apr 11 00:47:22 UTC 2026","passed","Sat Apr 11 00:47:22 UTC 2026","","","",""
"","2209","should allow user to create new SAML provder and then display it in the table","SSOConfiguration","Sat Apr 11 00:44:10 UTC 2026","passed","Sat Apr 11 00:44:13 UTC 2026","","","",""
"","418","should render","LoginViaSSOForm","Sat Apr 11 00:46:11 UTC 2026","passed","Sat Apr 11 00:46:12 UTC 2026","","","",""
"","375","renders the Import Query Dialog","ImportQueryDialog","Sat Apr 11 00:47:39 UTC 2026","passed","Sat Apr 11 00:47:40 UTC 2026","","","",""
"","62","sets autoDisplayTable to true if query returns nodes only, searchType = cypher, and and enabled is true","useExploreTableAutoDisplay","Sat Apr 11 00:46:44 UTC 2026","passed","Sat Apr 11 00:46:44 UTC 2026","","","",""
"","798","should render a create user form","CreateUserDialog","Sat Apr 11 00:43:32 UTC 2026","passed","Sat Apr 11 00:43:33 UTC 2026","","","",""
"Test cases for TestResources_ListCAPKIHierarchy","0","TestResources_ListCAPKIHierarchy","","Sat Apr 11 00:42:06 UTC 2026","passed","Sat Apr 11 00:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListCAPKIHierarchy","TestResources_ListCAPKIHierarchy"
"Test cases for TestParseOptionalBoolMisspelledValue","0","TestParseOptionalBoolMisspelledValue","","Sat Apr 11 00:41:55 UTC 2026","passed","Sat Apr 11 00:41:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestParseOptionalBoolMisspelledValue","TestParseOptionalBoolMisspelledValue"
"Test cases for Test_ParseAndValidatePayload","15","Test_ParseAndValidatePayload","","Sat Apr 11 00:42:17 UTC 2026","passed","Sat Apr 11 00:42:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/upload/Test_ParseAndValidatePayload","Test_ParseAndValidatePayload"
"Test cases for TestResources_ListPublishedTemplates","0","TestResources_ListPublishedTemplates","","Sat Apr 11 00:42:06 UTC 2026","passed","Sat Apr 11 00:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListPublishedTemplates","TestResources_ListPublishedTemplates"
"","1","returns the node_keys from the graphData with duplicate keys removed and known keys added","getExploreTableData","Sat Apr 11 00:45:39 UTC 2026","passed","Sat Apr 11 00:45:39 UTC 2026","","","",""
"Test cases for TestResources_ListADDomainContainedGPOs","0","TestResources_ListADDomainContainedGPOs","","Sat Apr 11 00:42:06 UTC 2026","passed","Sat Apr 11 00:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainContainedGPOs","TestResources_ListADDomainContainedGPOs"
"Test cases for TestResources_CancelAnalysisRequest","151","TestResources_CancelAnalysisRequest","","Sat Apr 11 00:42:06 UTC 2026","passed","Sat Apr 11 00:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CancelAnalysisRequest","TestResources_CancelAnalysisRequest"
"","199","renders the component with all info and switch off","CitrixRDPConfiguration","Sat Apr 11 00:44:24 UTC 2026","passed","Sat Apr 11 00:44:24 UTC 2026","","Initial render","",""
"","22","should display hidden label for hidden edge","EdgeInfoHeader","Sat Apr 11 00:46:24 UTC 2026","passed","Sat Apr 11 00:46:24 UTC 2026","","","",""
"","0","returns empty array when search does not match any environment","filterAndSearchEnvironments","Sat Apr 11 00:43:15 UTC 2026","passed","Sat Apr 11 00:43:15 UTC 2026","","search filter","",""
"","1","`undefined` input is provided","Parsing the debounced input for type and keyword values","Sat Apr 11 00:46:09 UTC 2026","passed","Sat Apr 11 00:46:09 UTC 2026","","","",""
"Test cases for TestMarshalInt64Text","0","TestMarshalInt64Text","","Sat Apr 11 00:42:10 UTC 2026","passed","Sat Apr 11 00:42:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestMarshalInt64Text","TestMarshalInt64Text"
"Test cases for Test_sortAndSliceResults_limit","0","Test_sortAndSliceResults_limit","","Sat Apr 11 00:42:12 UTC 2026","passed","Sat Apr 11 00:42:12 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/Test_sortAndSliceResults_limit","Test_sortAndSliceResults_limit"
"","138","calls clickHandler when a line item is clicked","PrebuiltSearchList","Sat Apr 11 00:46:07 UTC 2026","passed","Sat Apr 11 00:46:07 UTC 2026","","","",""
"","77","indicates that filters are active","AssetGroupEdit","Sat Apr 11 00:44:18 UTC 2026","passed","Sat Apr 11 00:44:18 UTC 2026","","","",""
"","1347","handles copying the name","CopyMenuItem","Sat Apr 11 00:47:43 UTC 2026","passed","Sat Apr 11 00:47:44 UTC 2026","","","",""
"","638","handles creating a new rule","Rule Form","Sat Apr 11 00:43:24 UTC 2026","passed","Sat Apr 11 00:43:24 UTC 2026","","","",""
"","394","calls setFilters when the Confirm button is clicked","Privilege Zones History Filter Dialog","Sat Apr 11 00:45:12 UTC 2026","passed","Sat Apr 11 00:45:13 UTC 2026","","","",""
