"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestResources_DownloadCollectorByVersion","0","TestResources_DownloadCollectorByVersion","","Fri Apr 24 18:41:43 UTC 2026","passed","Fri Apr 24 18:41:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DownloadCollectorByVersion","TestResources_DownloadCollectorByVersion"
"Test cases for TestGetLatestQueryParameter_LatestMalformed","3","TestGetLatestQueryParameter_LatestMalformed","","Fri Apr 24 18:41:43 UTC 2026","passed","Fri Apr 24 18:41:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetLatestQueryParameter_LatestMalformed","TestGetLatestQueryParameter_LatestMalformed"
"","267","should disable Cancel and Save buttons while isLoading is true","UpdateUserDialog","Fri Apr 24 18:43:31 UTC 2026","passed","Fri Apr 24 18:43:32 UTC 2026","","","",""
"Test cases for Test_GetAssetGroupMembersByTag","3","Test_GetAssetGroupMembersByTag","","Fri Apr 24 18:41:43 UTC 2026","passed","Fri Apr 24 18:41:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_GetAssetGroupMembersByTag","Test_GetAssetGroupMembersByTag"
"","4","returns true if arrays are referentially equal","areArraysSimilar","Fri Apr 24 18:46:58 UTC 2026","passed","Fri Apr 24 18:46:58 UTC 2026","","","",""
"","387","toggles a source kind off from all selected nested graph data options","GraphDataCheckboxes","Fri Apr 24 18:43:40 UTC 2026","passed","Fri Apr 24 18:43:41 UTC 2026","","","",""
"","1","removes the key when null is passed to the setter","useLocalStorage","Fri Apr 24 18:44:43 UTC 2026","passed","Fri Apr 24 18:44:43 UTC 2026","","setValue","",""
"","153","should display","GenericErrorBoundaryFallback","Fri Apr 24 18:47:22 UTC 2026","passed","Fri Apr 24 18:47:22 UTC 2026","","","",""
"","281","sets secondarySearch=id and searchType=node when primarySearch is falsey","ContextMenu","Fri Apr 24 18:47:57 UTC 2026","passed","Fri Apr 24 18:47:57 UTC 2026","","","",""
"Test cases for TestManagementResource_ListUsers_InvalidFilterPredicate","0","TestManagementResource_ListUsers_InvalidFilterPredicate","","Fri Apr 24 18:41:43 UTC 2026","passed","Fri Apr 24 18:41:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListUsers_InvalidFilterPredicate","TestManagementResource_ListUsers_InvalidFilterPredicate"
"","0","returns name uniqueness message for ""name must be unique""","getErrorMessage","Fri Apr 24 18:43:57 UTC 2026","passed","Fri Apr 24 18:43:57 UTC 2026","","","",""
"","7833","checking a category updates all children and grandchildren","Pathfinding","Fri Apr 24 18:43:20 UTC 2026","passed","Fri Apr 24 18:43:28 UTC 2026","","","",""
"Test cases for TestManagementResource_GetSelf","0","TestManagementResource_GetSelf","","Fri Apr 24 18:41:43 UTC 2026","passed","Fri Apr 24 18:41:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_GetSelf","TestManagementResource_GetSelf"
"","0","uppercases boolean values","Formatting boolean properties","Fri Apr 24 18:44:21 UTC 2026","passed","Fri Apr 24 18:44:21 UTC 2026","","","",""
"","70","disables delete button for built-in extensions","ActiveExtensionsCard","Fri Apr 24 18:43:06 UTC 2026","passed","Fri Apr 24 18:43:06 UTC 2026","","","",""
