"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestResources_ListTrustedCAs","1","TestResources_ListTrustedCAs","","Tue May 19 00:42:03 UTC 2026","passed","Tue May 19 00:42:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListTrustedCAs","TestResources_ListTrustedCAs"
"Test cases for TestManagementResource_ListAuthTokens_InvalidColumn","0","TestManagementResource_ListAuthTokens_InvalidColumn","","Tue May 19 00:42:03 UTC 2026","passed","Tue May 19 00:42:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListAuthTokens_InvalidColumn","TestManagementResource_ListAuthTokens_InvalidColumn"
"Test cases for TestResources_ListAuditLogs_SkipAndOffset","0","TestResources_ListAuditLogs_SkipAndOffset","","Tue May 19 00:42:03 UTC 2026","passed","Tue May 19 00:42:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_SkipAndOffset","TestResources_ListAuditLogs_SkipAndOffset"
"","0","handles empty search string","filterAndSearchEnvironments","Tue May 19 00:43:12 UTC 2026","passed","Tue May 19 00:43:12 UTC 2026","","search filter","",""
"","6","does not render when selector data is not defined","Delete Selector Button rendering","Tue May 19 00:47:37 UTC 2026","passed","Tue May 19 00:47:37 UTC 2026","","","",""
"Test cases for TestResources_ListADDomainInboundTrusts","1","TestResources_ListADDomainInboundTrusts","","Tue May 19 00:42:03 UTC 2026","passed","Tue May 19 00:42:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainInboundTrusts","TestResources_ListADDomainInboundTrusts"
"Test cases for TestWriteTimeWindowedResponse","0","TestWriteTimeWindowedResponse","","Tue May 19 00:41:53 UTC 2026","passed","Tue May 19 00:41:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteTimeWindowedResponse","TestWriteTimeWindowedResponse"
"","105","button displays ""Enabled"" when flag is enabled","EarlyAccessFeatureToggle","Tue May 19 00:49:00 UTC 2026","passed","Tue May 19 00:49:00 UTC 2026","","","",""
"","229","should display ""Disable Multi-Factor Authentication?"" title","Enable2FADialog","Tue May 19 00:46:33 UTC 2026","passed","Tue May 19 00:46:33 UTC 2026","","","",""
"","214","opens confirmation dialog when delete button is clicked","ActiveExtensionsCard","Tue May 19 00:43:19 UTC 2026","passed","Tue May 19 00:43:19 UTC 2026","","","",""
"Test cases for TestReconcile","1","TestReconcile","","Tue May 19 00:42:05 UTC 2026","passed","Tue May 19 00:42:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/TestReconcile","TestReconcile"
"Test cases for TestQueries_BuildEntityQueryParams_MissingObjectID","0","TestQueries_BuildEntityQueryParams_MissingObjectID","","Tue May 19 00:42:06 UTC 2026","passed","Tue May 19 00:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestQueries_BuildEntityQueryParams_MissingObjectID","TestQueries_BuildEntityQueryParams_MissingObjectID"
"","334","should render","OneTimePasscodeForm","Tue May 19 00:47:07 UTC 2026","passed","Tue May 19 00:47:08 UTC 2026","","","",""
"Test cases for TestBoolValueOrZero","0","TestBoolValueOrZero","","Tue May 19 00:42:05 UTC 2026","passed","Tue May 19 00:42:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestBoolValueOrZero","TestBoolValueOrZero"
"Test cases for TestNewRewriter","0","TestNewRewriter","","Tue May 19 00:42:06 UTC 2026","passed","Tue May 19 00:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestNewRewriter","TestNewRewriter"
"","47","does not auto display the table for single node responses with no edges","GraphView","Tue May 19 00:48:32 UTC 2026","passed","Tue May 19 00:48:32 UTC 2026","","Layout selection and de-selection","",""
"Test cases for TestOpenGraphSchemaService_GetEnvironmentKindsAndEnvironmentExtensionDisplayNames","1","TestOpenGraphSchemaService_GetEnvironmentKindsAndEnvironmentExtensionDisplayNames","","Tue May 19 00:42:08 UTC 2026","passed","Tue May 19 00:42:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/TestOpenGraphSchemaService_GetEnvironmentKindsAndEnvironmentExtensionDisplayNames","TestOpenGraphSchemaService_GetEnvironmentKindsAndEnvironmentExtensionDisplayNames"
"","970","should not have less characters than the minimum requirement","CreateUserForm","Tue May 19 00:43:27 UTC 2026","passed","Tue May 19 00:43:28 UTC 2026","","","",""
"","60","should hide Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is false","UpdateUserForm","Tue May 19 00:43:07 UTC 2026","passed","Tue May 19 00:43:07 UTC 2026","","","",""
"","241","displays a completion of 100% and adds a ""Close"" button that closes the dialog after a successful upload","SchemaUploadDialog","Tue May 19 00:44:17 UTC 2026","passed","Tue May 19 00:44:18 UTC 2026","","","",""
"Test cases for TestDetectBOMEncoding","0","TestDetectBOMEncoding","","Tue May 19 00:42:10 UTC 2026","passed","Tue May 19 00:42:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestDetectBOMEncoding","TestDetectBOMEncoding"
"Test cases for TestResources_CreateSavedQuery_EmptyBody","0","TestResources_CreateSavedQuery_EmptyBody","","Tue May 19 00:42:03 UTC 2026","passed","Tue May 19 00:42:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CreateSavedQuery_EmptyBody","TestResources_CreateSavedQuery_EmptyBody"
"","216","eventually displays a list of early access features when warning dialog is accepted","EarlyAccessFeatures","Tue May 19 00:48:53 UTC 2026","passed","Tue May 19 00:48:53 UTC 2026","","","",""
"Test cases for TestResources_ListAuditLogs_SortingError","0","TestResources_ListAuditLogs_SortingError","","Tue May 19 00:42:03 UTC 2026","passed","Tue May 19 00:42:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_SortingError","TestResources_ListAuditLogs_SortingError"
"","362","should display a ""Change Password"" modal","UserProfile","Tue May 19 00:45:01 UTC 2026","passed","Tue May 19 00:45:02 UTC 2026","","""Reset Password"" button is clicked","",""
"","111","should display the logged in user's full name","UserProfile","Tue May 19 00:45:01 UTC 2026","passed","Tue May 19 00:45:01 UTC 2026","","","",""
"","154","onCancel is called when cancel is clicked","Enable2FADialog","Tue May 19 00:45:47 UTC 2026","passed","Tue May 19 00:45:47 UTC 2026","","","",""
"Test cases for TestManagementResource_GetSAMLProvider","9","TestManagementResource_GetSAMLProvider","","Tue May 19 00:42:03 UTC 2026","passed","Tue May 19 00:42:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_GetSAMLProvider","TestManagementResource_GetSAMLProvider"
"Test cases for TestNewManifest","0","TestNewManifest","","Tue May 19 00:42:05 UTC 2026","passed","Tue May 19 00:42:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/migration/TestNewManifest","TestNewManifest"
"Test cases for TestEncodingValues","0","TestEncodingValues","","Tue May 19 00:42:10 UTC 2026","passed","Tue May 19 00:42:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestEncodingValues","TestEncodingValues"
