"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestUnmarshalNonIntegerNumber","0","TestUnmarshalNonIntegerNumber","","Wed Apr 22 18:42:05 UTC 2026","passed","Wed Apr 22 18:42:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestUnmarshalNonIntegerNumber","TestUnmarshalNonIntegerNumber"
"","761","should render","CypherSearch","Wed Apr 22 18:43:41 UTC 2026","passed","Wed Apr 22 18:43:41 UTC 2026","","","",""
"","263","displays a Filters button","FileIngest","Wed Apr 22 18:46:59 UTC 2026","passed","Wed Apr 22 18:46:59 UTC 2026","","","",""
"","80","should not display the ETAC role-based filtering badge when filtering is disabled","Zone Management","Wed Apr 22 18:46:40 UTC 2026","passed","Wed Apr 22 18:46:40 UTC 2026","","","",""
"Test cases for TestManagementResource_SAMLLoginHandler","11","TestManagementResource_SAMLLoginHandler","","Wed Apr 22 18:42:38 UTC 2026","passed","Wed Apr 22 18:42:38 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SAMLLoginHandler","TestManagementResource_SAMLLoginHandler"
"","41","displays security warning","Enable2FADialog","Wed Apr 22 18:46:29 UTC 2026","passed","Wed Apr 22 18:46:29 UTC 2026","","","",""
"Test cases for TestManagementResource_ListRoles_InvalidColumn","0","TestManagementResource_ListRoles_InvalidColumn","","Wed Apr 22 18:42:08 UTC 2026","passed","Wed Apr 22 18:42:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListRoles_InvalidColumn","TestManagementResource_ListRoles_InvalidColumn"
"","41","should display the checkbox group title","Checkbox group","Wed Apr 22 18:47:33 UTC 2026","passed","Wed Apr 22 18:47:33 UTC 2026","","","",""
"Test cases for TestResources_RequestAnalysis","157","TestResources_RequestAnalysis","","Wed Apr 22 18:42:03 UTC 2026","passed","Wed Apr 22 18:42:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_RequestAnalysis","TestResources_RequestAnalysis"
"Test cases for TestInt64FromPtr","0","TestInt64FromPtr","","Wed Apr 22 18:42:05 UTC 2026","passed","Wed Apr 22 18:42:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestInt64FromPtr","TestInt64FromPtr"
"","81","disables delete button for built-in extensions","ActiveExtensionsCard","Wed Apr 22 18:43:18 UTC 2026","passed","Wed Apr 22 18:43:18 UTC 2026","","","",""
"","252","sets secondarySearch=id and searchType=node when primarySearch is falsey","ContextMenu","Wed Apr 22 18:44:25 UTC 2026","passed","Wed Apr 22 18:44:25 UTC 2026","","","",""
"","381","on clicking switch shows modal and when clicking cancel closes it and switch stays disabled","CitrixRDPConfiguration","Wed Apr 22 18:44:49 UTC 2026","passed","Wed Apr 22 18:44:50 UTC 2026","","Click on switch to enable","",""
"","71","renders the Cypher Rules Panel when clicking the Rule Tab","Selected Details Tab Content","Wed Apr 22 18:47:02 UTC 2026","passed","Wed Apr 22 18:47:02 UTC 2026","","","",""
"Test cases for TestNodeNamePrefix_String","1","TestNodeNamePrefix_String","","Wed Apr 22 18:42:24 UTC 2026","passed","Wed Apr 22 18:42:24 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestNodeNamePrefix_String","TestNodeNamePrefix_String"
"Test cases for TestInt64ValueOrZero","0","TestInt64ValueOrZero","","Wed Apr 22 18:42:05 UTC 2026","passed","Wed Apr 22 18:42:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestInt64ValueOrZero","TestInt64ValueOrZero"
"Test cases for TestResources_GetAssetGroupTagHistory","3","TestResources_GetAssetGroupTagHistory","","Wed Apr 22 18:42:03 UTC 2026","passed","Wed Apr 22 18:42:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupTagHistory","TestResources_GetAssetGroupTagHistory"
