"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","989","opens a submenu when user hovers over `Copy`","ContextMenu","Tue Jul 14 18:45:10 UTC 2026","passed","Tue Jul 14 18:45:11 UTC 2026","","","",""
"Test cases for TestResources_UpdateSavedQuery_GetSavedQueryError","0","TestResources_UpdateSavedQuery_GetSavedQueryError","","Tue Jul 14 18:42:05 UTC 2026","passed","Tue Jul 14 18:42:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_GetSavedQueryError","TestResources_UpdateSavedQuery_GetSavedQueryError"
"","414","should render","LoginForm","Tue Jul 14 18:48:07 UTC 2026","passed","Tue Jul 14 18:48:07 UTC 2026","","","",""
"Test cases for TestSetValue","0","TestSetValue","","Tue Jul 14 18:42:06 UTC 2026","passed","Tue Jul 14 18:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/config/TestSetValue","TestSetValue"
"","427","sets a primarySearch=id and searchType=pathfinding when secondarySearch is truthy","ContextMenu","Tue Jul 14 18:49:43 UTC 2026","passed","Tue Jul 14 18:49:43 UTC 2026","","","",""
"Test cases for TestResources_DeleteExtension","54","TestResources_DeleteExtension","","Tue Jul 14 18:42:05 UTC 2026","passed","Tue Jul 14 18:42:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteExtension","TestResources_DeleteExtension"
"Test cases for Test_ParseGraphSortParameters_Success","0","Test_ParseGraphSortParameters_Success","","Tue Jul 14 18:41:56 UTC 2026","passed","Tue Jul 14 18:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/Test_ParseGraphSortParameters_Success","Test_ParseGraphSortParameters_Success"
"","60","has no checked boxes by default","GraphDataCheckboxes","Tue Jul 14 18:44:34 UTC 2026","passed","Tue Jul 14 18:44:34 UTC 2026","","","",""
"","67","returns the full environment for the environmentid passed","useAvailableEnvironments","Tue Jul 14 18:46:07 UTC 2026","passed","Tue Jul 14 18:46:07 UTC 2026","","useSelectedEnvironment","",""
"","547","accepts a valid file and allows the user to continue through the upload process","File Upload","Tue Jul 14 18:45:43 UTC 2026","passed","Tue Jul 14 18:45:43 UTC 2026","","","",""
"","13583","checking a category updates all children and grandchildren","Pathfinding","Tue Jul 14 18:43:55 UTC 2026","passed","Tue Jul 14 18:44:09 UTC 2026","","","",""
"Test cases for TestManagementResource_ServeMetadata","22","TestManagementResource_ServeMetadata","","Tue Jul 14 18:42:41 UTC 2026","passed","Tue Jul 14 18:42:41 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ServeMetadata","TestManagementResource_ServeMetadata"
"","24","should filter properties that we do not want to display in the entity panel","ObjectInfoFields","Tue Jul 14 18:48:14 UTC 2026","passed","Tue Jul 14 18:48:14 UTC 2026","","","",""
"","340","should render with the correct content","ConfirmUpdateQueryDialog","Tue Jul 14 18:48:26 UTC 2026","passed","Tue Jul 14 18:48:26 UTC 2026","","","",""
"","65","does not display notification when user has GRAPH_DB_INGEST_READ permission","FileIngest","Tue Jul 14 18:47:14 UTC 2026","passed","Tue Jul 14 18:47:14 UTC 2026","","","",""
"","6798","does not close explore search tab menu or entity info panel when search returns zero nodes","CypherSearch","Tue Jul 14 18:44:12 UTC 2026","passed","Tue Jul 14 18:44:18 UTC 2026","","Minimize explorer page elements when multiple nodes are returned","",""
"","531","should accept passwords with unicode symbol characters","CreateUserForm","Tue Jul 14 18:43:48 UTC 2026","passed","Tue Jul 14 18:43:49 UTC 2026","","","",""
"","356","does not display a “Disable query timeout” checkbox when timeout limit param config is enabled true","ExploreSearch interaction","Tue Jul 14 18:49:37 UTC 2026","passed","Tue Jul 14 18:49:37 UTC 2026","","","",""
"Test cases for TestGetAzureDataQualityStats_Failure","0","TestGetAzureDataQualityStats_Failure","","Tue Jul 14 18:42:05 UTC 2026","passed","Tue Jul 14 18:42:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetAzureDataQualityStats_Failure","TestGetAzureDataQualityStats_Failure"
"","299","should fire ""onClose"" once","UserTokenManagementDialog","Tue Jul 14 18:45:07 UTC 2026","passed","Tue Jul 14 18:45:07 UTC 2026","","when user clicks ""Close"" button","",""
"Test cases for TestCreateAssetGroupRequest_AuditData","0","TestCreateAssetGroupRequest_AuditData","","Tue Jul 14 18:42:05 UTC 2026","passed","Tue Jul 14 18:42:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestCreateAssetGroupRequest_AuditData","TestCreateAssetGroupRequest_AuditData"
"","305","displays a Filters button","FileIngest","Tue Jul 14 18:47:14 UTC 2026","passed","Tue Jul 14 18:47:14 UTC 2026","","","",""
"","154","renders with a selected icon","Glyph Select Dialog","Tue Jul 14 18:48:25 UTC 2026","passed","Tue Jul 14 18:48:25 UTC 2026","","","",""
"","39","renders a button","CreateMenu","Tue Jul 14 18:45:29 UTC 2026","passed","Tue Jul 14 18:45:29 UTC 2026","","oidc_support feature flag disabled","",""
"Test cases for TestManagementResource_UpdateUser_ETAC","2613","TestManagementResource_UpdateUser_ETAC","","Tue Jul 14 18:42:25 UTC 2026","passed","Tue Jul 14 18:42:28 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_ETAC","TestManagementResource_UpdateUser_ETAC"
"","96","returns an object with values for assetGroupTagId, params, and setPZQueryParams","usePZQueryParams","Tue Jul 14 18:46:49 UTC 2026","passed","Tue Jul 14 18:46:49 UTC 2026","","","",""
"","410","should disable Cancel and Save buttons while isLoading is true","CreateUserDialog","Tue Jul 14 18:44:03 UTC 2026","passed","Tue Jul 14 18:44:03 UTC 2026","","","",""
"Test cases for TestTracker_HasEdge_And_DeletedEdges","0","TestTracker_HasEdge_And_DeletedEdges","","Tue Jul 14 18:42:27 UTC 2026","passed","Tue Jul 14 18:42:27 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/post/TestTracker_HasEdge_And_DeletedEdges","TestTracker_HasEdge_And_DeletedEdges"
"","5802","expand all button expands all sections after collapsing","Pathfinding","Tue Jul 14 18:44:27 UTC 2026","passed","Tue Jul 14 18:44:33 UTC 2026","","","",""
"Test cases for TestRewriter_Enter_AzureAttackPathsShortcut_ReplacesKinds","0","TestRewriter_Enter_AzureAttackPathsShortcut_ReplacesKinds","","Tue Jul 14 18:42:10 UTC 2026","passed","Tue Jul 14 18:42:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestRewriter_Enter_AzureAttackPathsShortcut_ReplacesKinds","TestRewriter_Enter_AzureAttackPathsShortcut_ReplacesKinds"
"","966","should call onSave when Save button is clicked and form input is valid","UpdateUserDialog","Tue Jul 14 18:44:23 UTC 2026","passed","Tue Jul 14 18:44:24 UTC 2026","","","",""
