"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","263","should display a searchbox with a placeholder when rendered","AssetGroupEdit","Fri Jul 17 00:49:47 UTC 2026","passed","Fri Jul 17 00:49:47 UTC 2026","","","",""
"Test cases for Test_GetAssetGroupMembersBySelector","0","Test_GetAssetGroupMembersBySelector","","Fri Jul 17 00:45:08 UTC 2026","passed","Fri Jul 17 00:45:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_GetAssetGroupMembersBySelector","Test_GetAssetGroupMembersBySelector"
"","416","should render saml info provider","SSOProviderTable","Fri Jul 17 00:50:05 UTC 2026","passed","Fri Jul 17 00:50:06 UTC 2026","","","",""
"Test cases for FuzzFoldlLazy","0","FuzzFoldlLazy","","Fri Jul 17 00:45:27 UTC 2026","passed","Fri Jul 17 00:45:27 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/slicesext/FuzzFoldlLazy","FuzzFoldlLazy"
"","102","renders the total count and object counts on success","ObjectCountPanel","Fri Jul 17 00:51:03 UTC 2026","passed","Fri Jul 17 00:51:03 UTC 2026","","","",""
"Test cases for TestResources_UpdateSavedQuery_NotAUserAuth","0","TestResources_UpdateSavedQuery_NotAUserAuth","","Fri Jul 17 00:45:08 UTC 2026","passed","Fri Jul 17 00:45:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_NotAUserAuth","TestResources_UpdateSavedQuery_NotAUserAuth"
"","89","disables items via itemDisabled and hides the chevron icon visually","<DetailsAccordion />","Fri Jul 17 00:48:10 UTC 2026","passed","Fri Jul 17 00:48:11 UTC 2026","","","",""
"Test cases for TestAssetGroupMembers_Filter_NotEquals","2","TestAssetGroupMembers_Filter_NotEquals","","Fri Jul 17 00:44:59 UTC 2026","passed","Fri Jul 17 00:44:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestAssetGroupMembers_Filter_NotEquals","TestAssetGroupMembers_Filter_NotEquals"
"","77","should not display api key management button","Api Keys","Fri Jul 17 00:48:37 UTC 2026","passed","Fri Jul 17 00:48:37 UTC 2026","","","",""
"Test cases for Test_PrimaryNodeKind","0","Test_PrimaryNodeKind","","Fri Jul 17 00:45:25 UTC 2026","passed","Fri Jul 17 00:45:25 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/graphschema/Test_PrimaryNodeKind","Test_PrimaryNodeKind"
"","3","returns the full inbound and outbound path when selecting a middle node","SigmaChart Utils","Fri Jul 17 00:52:43 UTC 2026","passed","Fri Jul 17 00:52:43 UTC 2026","when a node is selected","getFullPathHighlightedEntities","",""
"","4318","checking a single edge type updates its parent and grandparent","Pathfinding","Fri Jul 17 00:47:13 UTC 2026","passed","Fri Jul 17 00:47:18 UTC 2026","","","",""
"","8","should return true when value matches term","compareTerm","Fri Jul 17 00:50:40 UTC 2026","passed","Fri Jul 17 00:50:40 UTC 2026","","","",""
"","17","renders custom icon correctly","NodeIcon","Fri Jul 17 00:50:59 UTC 2026","passed","Fri Jul 17 00:50:59 UTC 2026","","","",""
"","0","calls transformToFlatGraphResponse when graphData matches GraphResponse interface","normalizeGraphDataForSigma","Fri Jul 17 00:52:59 UTC 2026","passed","Fri Jul 17 00:52:59 UTC 2026","","","",""
"","78","allows a consumer to swap the values of the two inputs and update the query params accordingly","usePathfindingSearch","Fri Jul 17 00:48:58 UTC 2026","passed","Fri Jul 17 00:48:59 UTC 2026","","","",""
"","52","shows the direct object empty and expanded object list empty, when no results in both","Seed Selection Results","Fri Jul 17 00:48:07 UTC 2026","passed","Fri Jul 17 00:48:07 UTC 2026","","","",""
"Test cases for TestNormalizeToUTF8_ReaderError","0","TestNormalizeToUTF8_ReaderError","","Fri Jul 17 00:45:24 UTC 2026","passed","Fri Jul 17 00:45:24 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestNormalizeToUTF8_ReaderError","TestNormalizeToUTF8_ReaderError"
"","111","renders details for a selected rule and is of type ""Cypher""","DynamicDetails","Fri Jul 17 00:48:44 UTC 2026","passed","Fri Jul 17 00:48:44 UTC 2026","","","",""
"","548","should render the cypher search controls when user clicks on cypher tab","ExploreSearch rendering per tab","Fri Jul 17 00:52:23 UTC 2026","passed","Fri Jul 17 00:52:23 UTC 2026","","","",""
"","173","does not show View in Explore if in object rule type","Seed Selection Results","Fri Jul 17 00:48:07 UTC 2026","passed","Fri Jul 17 00:48:07 UTC 2026","","","",""
"","578","should not allow leading or trailing empty spaces","CreateUserForm","Fri Jul 17 00:46:42 UTC 2026","passed","Fri Jul 17 00:46:43 UTC 2026","","","",""
"","4","returns null if paramValue is +0","useEnvironmentParams","Fri Jul 17 00:51:47 UTC 2026","passed","Fri Jul 17 00:51:47 UTC 2026","","parseEnvironmentAggregation","",""
"Test cases for TestResources_GetAIACAEntityInfo","144","TestResources_GetAIACAEntityInfo","","Fri Jul 17 00:45:08 UTC 2026","passed","Fri Jul 17 00:45:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAIACAEntityInfo","TestResources_GetAIACAEntityInfo"
"","487","disables checkboxes by default","GraphDataCheckboxes","Fri Jul 17 00:47:25 UTC 2026","passed","Fri Jul 17 00:47:26 UTC 2026","","","",""
"","357","should fire ""onClose"" once","UserTokenManagementDialog","Fri Jul 17 00:48:08 UTC 2026","passed","Fri Jul 17 00:48:08 UTC 2026","","when user clicks ""Close"" button","",""
"","951","shows tooltip text on hover","ColumnHeaders","Fri Jul 17 00:49:19 UTC 2026","passed","Fri Jul 17 00:49:20 UTC 2026","","SortableHeader with Tooltip","",""
"","568","renders correctly with requiresCurrentPassword false","PasswordDialog","Fri Jul 17 00:46:44 UTC 2026","passed","Fri Jul 17 00:46:44 UTC 2026","","","",""
"","234","calls onLayoutChange with the selected layout","GraphControls","Fri Jul 17 00:46:31 UTC 2026","passed","Fri Jul 17 00:46:31 UTC 2026","","Selecting a layout","",""
"Test cases for TestResources_ListADDomainContainedGPOs","0","TestResources_ListADDomainContainedGPOs","","Fri Jul 17 00:45:08 UTC 2026","passed","Fri Jul 17 00:45:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainContainedGPOs","TestResources_ListADDomainContainedGPOs"
"","488","should not allow leading or trailing empty spaces","UpdateUserForm","Fri Jul 17 00:46:13 UTC 2026","passed","Fri Jul 17 00:46:13 UTC 2026","","","",""
"","432","sets exploreSearchTab param to pathfinding when the user clicks the `pathfinding` tab","ExploreSearch sets searchType on tab changing","Fri Jul 17 00:52:24 UTC 2026","passed","Fri Jul 17 00:52:24 UTC 2026","","","",""
"","83","renders a ListItemActionMenu component","ListItemActionMenu","Fri Jul 17 00:50:08 UTC 2026","passed","Fri Jul 17 00:50:08 UTC 2026","","","",""
"","1526","shows an error message when unable to delete a rule","Rule Form","Fri Jul 17 00:46:15 UTC 2026","passed","Fri Jul 17 00:46:17 UTC 2026","","","",""
"Test cases for TestDomainSelectors_GetFilterableColumns","0","TestDomainSelectors_GetFilterableColumns","","Fri Jul 17 00:45:12 UTC 2026","passed","Fri Jul 17 00:45:12 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestDomainSelectors_GetFilterableColumns","TestDomainSelectors_GetFilterableColumns"
"","80","indicates that filters are active","AssetGroupEdit","Fri Jul 17 00:48:18 UTC 2026","passed","Fri Jul 17 00:48:18 UTC 2026","","","",""
"Test cases for TestTimeScanValue","0","TestTimeScanValue","","Fri Jul 17 00:45:12 UTC 2026","passed","Fri Jul 17 00:45:12 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeScanValue","TestTimeScanValue"
"Test cases for TestGetPlatformAggregateStats_Success","0","TestGetPlatformAggregateStats_Success","","Fri Jul 17 00:45:08 UTC 2026","passed","Fri Jul 17 00:45:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetPlatformAggregateStats_Success","TestGetPlatformAggregateStats_Success"
"","17","renders note content when currentNote is present","HistoryNotes Component","Fri Jul 17 00:51:26 UTC 2026","passed","Fri Jul 17 00:51:26 UTC 2026","","","",""
"Test cases for TestResources_ListRootCAPKIHierarchy","0","TestResources_ListRootCAPKIHierarchy","","Fri Jul 17 00:45:08 UTC 2026","passed","Fri Jul 17 00:45:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListRootCAPKIHierarchy","TestResources_ListRootCAPKIHierarchy"
"Test cases for TestResources_UpdateAssetGroupSelectors_PayloadError","0","TestResources_UpdateAssetGroupSelectors_PayloadError","","Fri Jul 17 00:45:08 UTC 2026","passed","Fri Jul 17 00:45:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateAssetGroupSelectors_PayloadError","TestResources_UpdateAssetGroupSelectors_PayloadError"
"","2332","should clear out the SSO Provider id from submission data when the authentication method is changed","CreateUserDialog","Fri Jul 17 00:47:01 UTC 2026","passed","Fri Jul 17 00:47:03 UTC 2026","","","",""
"Test cases for TestUnmarshalNonIntegerNumber","0","TestUnmarshalNonIntegerNumber","","Fri Jul 17 00:45:12 UTC 2026","passed","Fri Jul 17 00:45:12 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestUnmarshalNonIntegerNumber","TestUnmarshalNonIntegerNumber"
"Test cases for TestGetVersion","0","TestGetVersion","","Fri Jul 17 00:45:08 UTC 2026","passed","Fri Jul 17 00:45:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetVersion","TestGetVersion"
"","1241","should call onSubmit with password when reset password button clicked","PasswordResetForm","Fri Jul 17 00:49:05 UTC 2026","passed","Fri Jul 17 00:49:07 UTC 2026","","","",""
"Test cases for TestGetOrderForNeo4jQuery","0","TestGetOrderForNeo4jQuery","","Fri Jul 17 00:45:20 UTC 2026","passed","Fri Jul 17 00:45:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestGetOrderForNeo4jQuery","TestGetOrderForNeo4jQuery"
"","999","should hide Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is true and power user role is selected","UpdateUserForm","Fri Jul 17 00:46:15 UTC 2026","passed","Fri Jul 17 00:46:16 UTC 2026","","","",""
"","286","fires click handlers","ConfirmDeleteQueryDialog","Fri Jul 17 00:51:41 UTC 2026","passed","Fri Jul 17 00:51:42 UTC 2026","","","",""
"Test cases for TestResources_ListADGPOAffectedContainers","0","TestResources_ListADGPOAffectedContainers","","Fri Jul 17 00:45:08 UTC 2026","passed","Fri Jul 17 00:45:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADGPOAffectedContainers","TestResources_ListADGPOAffectedContainers"
"","150","buttons are disabled while loading","OneTimePasscodeForm","Fri Jul 17 00:50:50 UTC 2026","passed","Fri Jul 17 00:50:50 UTC 2026","","","",""
"Test cases for TestDatabaseWipe","0","TestDatabaseWipe","","Fri Jul 17 00:45:08 UTC 2026","passed","Fri Jul 17 00:45:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestDatabaseWipe","TestDatabaseWipe"
"Test cases for TestResources_ListAuditLogs_DBError","0","TestResources_ListAuditLogs_DBError","","Fri Jul 17 00:45:08 UTC 2026","passed","Fri Jul 17 00:45:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_DBError","TestResources_ListAuditLogs_DBError"
"","1","prefixes each node_kind with a colon for labels","graphSchema","Fri Jul 17 00:51:08 UTC 2026","passed","Fri Jul 17 00:51:08 UTC 2026","","","",""
"Test cases for TestRegister_PanicsOnNilRateLimitMiddleware","0","TestRegister_PanicsOnNilRateLimitMiddleware","","Fri Jul 17 00:45:38 UTC 2026","passed","Fri Jul 17 00:45:38 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/modules/TestRegister_PanicsOnNilRateLimitMiddleware","TestRegister_PanicsOnNilRateLimitMiddleware"
"Test cases for Test_CheckAccessToEnvironments","59","Test_CheckAccessToEnvironments","","Fri Jul 17 00:45:08 UTC 2026","passed","Fri Jul 17 00:45:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_CheckAccessToEnvironments","Test_CheckAccessToEnvironments"
"Test cases for TestAnalysisStepsJSON","6","TestAnalysisStepsJSON","","Fri Jul 17 00:45:12 UTC 2026","passed","Fri Jul 17 00:45:12 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestAnalysisStepsJSON","TestAnalysisStepsJSON"
"Test cases for TestAddOrderByToNeo4jQuery_WithOrderByClause","0","TestAddOrderByToNeo4jQuery_WithOrderByClause","","Fri Jul 17 00:45:08 UTC 2026","passed","Fri Jul 17 00:45:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestAddOrderByToNeo4jQuery_WithOrderByClause","TestAddOrderByToNeo4jQuery_WithOrderByClause"
"","155","should have a disabled continue button","TagToZoneLabelDialog","Fri Jul 17 00:49:28 UTC 2026","passed","Fri Jul 17 00:49:28 UTC 2026","","","",""
"","444","Selecting an edge with a Computer target node that haslaps is enabled shows correct Windows Abuse text","EdgeInfoContent","Fri Jul 17 00:46:35 UTC 2026","passed","Fri Jul 17 00:46:35 UTC 2026","","","",""
"Test cases for TestAddOwnerRoleIDs","0","TestAddOwnerRoleIDs","","Fri Jul 17 00:45:24 UTC 2026","passed","Fri Jul 17 00:45:24 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/azure/TestAddOwnerRoleIDs","TestAddOwnerRoleIDs"
"Test cases for TestManagementResource_UpdateUser_GetRolesError","1041","TestManagementResource_UpdateUser_GetRolesError","","Fri Jul 17 00:45:21 UTC 2026","passed","Fri Jul 17 00:45:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_GetRolesError","TestManagementResource_UpdateUser_GetRolesError"
"Test cases for TestNewNodeNamePrefix","0","TestNewNodeNamePrefix","","Fri Jul 17 00:45:24 UTC 2026","passed","Fri Jul 17 00:45:24 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestNewNodeNamePrefix","TestNewNodeNamePrefix"
"Test cases for TestJSONFloat_UnmarshalJSON","0","TestJSONFloat_UnmarshalJSON","","Fri Jul 17 00:45:12 UTC 2026","passed","Fri Jul 17 00:45:12 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/nan/TestJSONFloat_UnmarshalJSON","TestJSONFloat_UnmarshalJSON"
"","434","renders the form for creating a new zone","Tag Form","Fri Jul 17 00:46:02 UTC 2026","passed","Fri Jul 17 00:46:03 UTC 2026","","","",""
"Test cases for TestResources_DeleteSavedQuery_DBError","0","TestResources_DeleteSavedQuery_DBError","","Fri Jul 17 00:45:08 UTC 2026","passed","Fri Jul 17 00:45:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_DBError","TestResources_DeleteSavedQuery_DBError"
"","51","displays a loading message while fetching extensions","ActiveExtensionsCard","Fri Jul 17 00:46:30 UTC 2026","passed","Fri Jul 17 00:46:30 UTC 2026","","","",""
