"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestConvertAzureRoleEligibilityScheduleInstanceToRel","0","TestConvertAzureRoleEligibilityScheduleInstanceToRel","","Thu Apr 30 00:42:25 UTC 2026","passed","Thu Apr 30 00:42:25 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestConvertAzureRoleEligibilityScheduleInstanceToRel","TestConvertAzureRoleEligibilityScheduleInstanceToRel"
"Test cases for TestInt64Equal","0","TestInt64Equal","","Thu Apr 30 00:42:04 UTC 2026","passed","Thu Apr 30 00:42:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestInt64Equal","TestInt64Equal"
"","466","clears the applied filter","FileIngestFilterDialog","Thu Apr 30 00:44:31 UTC 2026","passed","Thu Apr 30 00:44:32 UTC 2026","","Status Select","",""
"","251","filters extensions based on search input","ActiveExtensionsCard","Thu Apr 30 00:43:28 UTC 2026","passed","Thu Apr 30 00:43:28 UTC 2026","","","",""
"Test cases for TestResources_GetCertTemplateEntityInfo","286","TestResources_GetCertTemplateEntityInfo","","Thu Apr 30 00:42:01 UTC 2026","passed","Thu Apr 30 00:42:01 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetCertTemplateEntityInfo","TestResources_GetCertTemplateEntityInfo"
"","497","shows error notification when deletion fails","ActiveExtensionsCard","Thu Apr 30 00:43:32 UTC 2026","passed","Thu Apr 30 00:43:33 UTC 2026","","","",""
"","943","should call onSave when save button is clicked","SaveQueryDialog","Thu Apr 30 00:43:10 UTC 2026","passed","Thu Apr 30 00:43:11 UTC 2026","","","",""
"","226","Hides selector information if additionalSections is false","EntityInfoDataTableList","Thu Apr 30 00:46:09 UTC 2026","passed","Thu Apr 30 00:46:09 UTC 2026","","","",""
"Test cases for TestTracker_HasEdge_DuplicateCalls","0","TestTracker_HasEdge_DuplicateCalls","","Thu Apr 30 00:42:25 UTC 2026","passed","Thu Apr 30 00:42:25 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/post/TestTracker_HasEdge_DuplicateCalls","TestTracker_HasEdge_DuplicateCalls"
"Test cases for TestResources_RequestAnalysis","208","TestResources_RequestAnalysis","","Thu Apr 30 00:42:01 UTC 2026","passed","Thu Apr 30 00:42:01 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_RequestAnalysis","TestResources_RequestAnalysis"
