"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","reports an Object ID-specific error when ruleType is SeedTypeObjectId and seeds are required","handleError","Fri Mar 20 02:51:28 UTC 2026","passed","Fri Mar 20 02:51:28 UTC 2026","","","",""
"","869","should call onSave when Save button is clicked and form input is valid","CreateUserDialog","Fri Mar 20 02:51:12 UTC 2026","passed","Fri Mar 20 02:51:13 UTC 2026","","","",""
"Test cases for TestManagementResource_SAMLCallbackRedirect","16","TestManagementResource_SAMLCallbackRedirect","","Fri Mar 20 02:30:56 UTC 2026","passed","Fri Mar 20 02:30:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SAMLCallbackRedirect","TestManagementResource_SAMLCallbackRedirect"
"Test cases for TestManagementResource_ListAuthTokens_NonAdmin","0","TestManagementResource_ListAuthTokens_NonAdmin","","Fri Mar 20 02:30:45 UTC 2026","passed","Fri Mar 20 02:30:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListAuthTokens_NonAdmin","TestManagementResource_ListAuthTokens_NonAdmin"
"","102","buttons are disabled while loading","LoginForm","Fri Mar 20 02:54:36 UTC 2026","passed","Fri Mar 20 02:54:36 UTC 2026","","","",""
"Test cases for TestParseOptionalBoolEmptyValue","0","TestParseOptionalBoolEmptyValue","","Fri Mar 20 02:30:14 UTC 2026","passed","Fri Mar 20 02:30:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestParseOptionalBoolEmptyValue","TestParseOptionalBoolEmptyValue"
"","96","should display the logged in user's full name","UserProfile","Fri Mar 20 02:52:00 UTC 2026","passed","Fri Mar 20 02:52:00 UTC 2026","","","",""
"","0","properly displays bitwise integers","Formatting number properties","Fri Mar 20 02:51:45 UTC 2026","passed","Fri Mar 20 02:51:45 UTC 2026","","","",""
"","175","handles removing from a non-tier-zero asset group","AssetGroupMenuItem","Fri Mar 20 02:55:42 UTC 2026","passed","Fri Mar 20 02:55:42 UTC 2026","","removing from an asset group","",""
"","1072","should display all available SSO providers","UpdateUserDialog","Fri Mar 20 02:51:16 UTC 2026","passed","Fri Mar 20 02:51:17 UTC 2026","","","",""
"Test cases for TestNormalizeToUTF8_LargeInput","0","TestNormalizeToUTF8_LargeInput","","Fri Mar 20 02:30:55 UTC 2026","passed","Fri Mar 20 02:30:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestNormalizeToUTF8_LargeInput","TestNormalizeToUTF8_LargeInput"
"Test cases for TestManagementResource_EnableUserSAML","1","TestManagementResource_EnableUserSAML","","Fri Mar 20 02:30:30 UTC 2026","passed","Fri Mar 20 02:30:30 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_EnableUserSAML","TestManagementResource_EnableUserSAML"
"Test cases for TestResources_CypherQuery","118","TestResources_CypherQuery","","Fri Mar 20 02:30:25 UTC 2026","passed","Fri Mar 20 02:30:25 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CypherQuery","TestResources_CypherQuery"
"","141","Should display headers for member name and count","AssetGroupMemberList","Fri Mar 20 02:54:28 UTC 2026","passed","Fri Mar 20 02:54:29 UTC 2026","","","",""
"Test cases for TestRandomDurationBetween","16","TestRandomDurationBetween","","Fri Mar 20 02:30:29 UTC 2026","passed","Fri Mar 20 02:30:29 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/datapipe/TestRandomDurationBetween","TestRandomDurationBetween"
"","67","returns false on 404","useGraphHasData","Fri Mar 20 02:54:41 UTC 2026","passed","Fri Mar 20 02:54:41 UTC 2026","","","",""
"","255","should call the checkbox filter function when clicking on a checkbox input","Checkbox group","Fri Mar 20 02:55:00 UTC 2026","passed","Fri Mar 20 02:55:00 UTC 2026","","","",""
"","221","Download button causes the json2csv function to be called","ExploreTable","Fri Mar 20 02:50:41 UTC 2026","passed","Fri Mar 20 02:50:41 UTC 2026","","","",""
"Test cases for TestManagementResource_ListAuthTokens_DBError","0","TestManagementResource_ListAuthTokens_DBError","","Fri Mar 20 02:30:45 UTC 2026","passed","Fri Mar 20 02:30:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListAuthTokens_DBError","TestManagementResource_ListAuthTokens_DBError"
"","8","sets autoDisplayTable to false if query type is relationship","useExploreTableAutoDisplay","Fri Mar 20 02:54:13 UTC 2026","passed","Fri Mar 20 02:54:13 UTC 2026","","","",""
