"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","258","should render","SSOProviderTable","Sat May 09 00:46:36 UTC 2026","passed","Sat May 09 00:46:36 UTC 2026","","","",""
"Test cases for TestResources_UpdateSavedQuery_InvalidBody","1","TestResources_UpdateSavedQuery_InvalidBody","","Sat May 09 00:42:13 UTC 2026","passed","Sat May 09 00:42:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_InvalidBody","TestResources_UpdateSavedQuery_InvalidBody"
"Test cases for TestTextUnmarshalBool","0","TestTextUnmarshalBool","","Sat May 09 00:42:15 UTC 2026","passed","Sat May 09 00:42:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTextUnmarshalBool","TestTextUnmarshalBool"
"","78","passes data to testing component","SavedQueriesProvider","Sat May 09 00:47:43 UTC 2026","passed","Sat May 09 00:47:43 UTC 2026","","","",""
"Test cases for TestSavedQueries_IsString","0","TestSavedQueries_IsString","","Sat May 09 00:42:15 UTC 2026","passed","Sat May 09 00:42:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestSavedQueries_IsString","TestSavedQueries_IsString"
"","223","should handle click events on apply and cancel","ConfirmUpdateQueryDialog","Sat May 09 00:47:39 UTC 2026","passed","Sat May 09 00:47:39 UTC 2026","","","",""
"","1","reports when API error response has errors array","handleError","Sat May 09 00:44:26 UTC 2026","passed","Sat May 09 00:44:26 UTC 2026","","","",""
"Test cases for TestResources_GetEdgeRelayTargets","84","TestResources_GetEdgeRelayTargets","","Sat May 09 00:42:13 UTC 2026","passed","Sat May 09 00:42:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetEdgeRelayTargets","TestResources_GetEdgeRelayTargets"
"Test cases for TestManagementResource_OIDCLoginHandler","6","TestManagementResource_OIDCLoginHandler","","Sat May 09 00:42:44 UTC 2026","passed","Sat May 09 00:42:44 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_OIDCLoginHandler","TestManagementResource_OIDCLoginHandler"
"","2","Edge is created with correct structure including points array","copySigmaEdgesToGraphlibGraph","Sat May 09 00:48:57 UTC 2026","passed","Sat May 09 00:48:57 UTC 2026","","","",""
"","172","should display ""Create Token"" button","UserTokenManagementDialog","Sat May 09 00:44:34 UTC 2026","passed","Sat May 09 00:44:35 UTC 2026","","","",""
"Test cases for TestWriteErrorResponse_InvalidFormat","0","TestWriteErrorResponse_InvalidFormat","","Sat May 09 00:42:02 UTC 2026","passed","Sat May 09 00:42:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteErrorResponse_InvalidFormat","TestWriteErrorResponse_InvalidFormat"
"","26","sets autoDisplayTable to false if query returns nodes only but the enabled prop is false","useExploreTableAutoDisplay","Sat May 09 00:47:01 UTC 2026","passed","Sat May 09 00:47:01 UTC 2026","","","",""
"","18","renders note content when currentNote is present","HistoryNotes Component","Sat May 09 00:47:45 UTC 2026","passed","Sat May 09 00:47:45 UTC 2026","","","",""
"Test cases for TestResources_CypherQuery","98","TestResources_CypherQuery","","Sat May 09 00:42:13 UTC 2026","passed","Sat May 09 00:42:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CypherQuery","TestResources_CypherQuery"
"","195","opens when keyboard shortcut is pressed","GraphControls","Sat May 09 00:44:23 UTC 2026","passed","Sat May 09 00:44:23 UTC 2026","","Searching current results","",""
"Test cases for Test_NewSpec","0","Test_NewSpec","","Sat May 09 00:42:23 UTC 2026","passed","Sat May 09 00:42:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_NewSpec","Test_NewSpec"
"","91","should call onCancel when return to login button clicked","PasswordResetForm","Sat May 09 00:45:42 UTC 2026","passed","Sat May 09 00:45:42 UTC 2026","","","",""
"","430","filters by the selected user","FileIngestFilterDialog","Sat May 09 00:44:34 UTC 2026","passed","Sat May 09 00:44:34 UTC 2026","","User Select","",""
"Test cases for TestWriteResponseWrapperWithTimeWindowAndPagination","0","TestWriteResponseWrapperWithTimeWindowAndPagination","","Sat May 09 00:42:02 UTC 2026","passed","Sat May 09 00:42:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteResponseWrapperWithTimeWindowAndPagination","TestWriteResponseWrapperWithTimeWindowAndPagination"
"","21","generates a human-friendly default filename for graph exports","exportGraphData","Sat May 09 00:47:24 UTC 2026","passed","Sat May 09 00:47:24 UTC 2026","","","",""
"","640","should initiate data loading when an item is selected","Simple Environment Selector","Sat May 09 00:45:08 UTC 2026","passed","Sat May 09 00:45:09 UTC 2026","","","",""
"Test cases for TestOpenGraphSchemaService_GetSchemaFindings","2","TestOpenGraphSchemaService_GetSchemaFindings","","Sat May 09 00:42:17 UTC 2026","passed","Sat May 09 00:42:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/TestOpenGraphSchemaService_GetSchemaFindings","TestOpenGraphSchemaService_GetSchemaFindings"
"","64","should on clicking remove call clearSelectedItem","EntityInfoHeader","Sat May 09 00:46:24 UTC 2026","passed","Sat May 09 00:46:24 UTC 2026","","","",""
"","631","displays must be new password error messages when current password is the same as new password","PasswordDialog","Sat May 09 00:43:46 UTC 2026","passed","Sat May 09 00:43:47 UTC 2026","","","",""
"","741","should render the cypher search controls when user clicks on cypher tab","ExploreSearch rendering per tab","Sat May 09 00:48:30 UTC 2026","passed","Sat May 09 00:48:31 UTC 2026","","","",""
"","0","fails for password without special characters","testPassword","Sat May 09 00:48:00 UTC 2026","passed","Sat May 09 00:48:00 UTC 2026","","","",""
"","5260","Typing in the search bar filters the results","ExploreTable","Sat May 09 00:43:08 UTC 2026","passed","Sat May 09 00:43:14 UTC 2026","","","",""
"Test cases for TestResources_DeleteSavedQuery_IsPublicSavedQueryDBError","0","TestResources_DeleteSavedQuery_IsPublicSavedQueryDBError","","Sat May 09 00:42:13 UTC 2026","passed","Sat May 09 00:42:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_IsPublicSavedQueryDBError","TestResources_DeleteSavedQuery_IsPublicSavedQueryDBError"
"","0","calls transformToFlatGraphResponse when graphData matches GraphResponse interface","normalizeGraphDataForSigma","Sat May 09 00:49:08 UTC 2026","passed","Sat May 09 00:49:08 UTC 2026","","","",""
"","955","handles adding to tier zero asset group","AssetGroupMenuItem","Sat May 09 00:48:29 UTC 2026","passed","Sat May 09 00:48:30 UTC 2026","","adding to an asset group","",""
"","269","should eventually display list of tokens","UserTokenManagementDialog","Sat May 09 00:44:34 UTC 2026","passed","Sat May 09 00:44:34 UTC 2026","","","",""
"Test cases for TestSupportsETACMiddleware","1","TestSupportsETACMiddleware","","Sat May 09 00:42:05 UTC 2026","passed","Sat May 09 00:42:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestSupportsETACMiddleware","TestSupportsETACMiddleware"
"Test cases for TestResources_ListADDomainContainedOUs","0","TestResources_ListADDomainContainedOUs","","Sat May 09 00:42:13 UTC 2026","passed","Sat May 09 00:42:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainContainedOUs","TestResources_ListADDomainContainedOUs"
"","4281","expand all button expands all sections after collapsing","Pathfinding","Sat May 09 00:44:05 UTC 2026","passed","Sat May 09 00:44:10 UTC 2026","","","",""
"Test cases for TestResources_ListADComputerConstrainedDelegationUsers","0","TestResources_ListADComputerConstrainedDelegationUsers","","Sat May 09 00:42:13 UTC 2026","passed","Sat May 09 00:42:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADComputerConstrainedDelegationUsers","TestResources_ListADComputerConstrainedDelegationUsers"
"","990","renders asset group edit options with graph write permissions","ContextMenu","Sat May 09 00:44:36 UTC 2026","passed","Sat May 09 00:44:37 UTC 2026","","","",""
"","196","shows a table with finished jobs","FileIngestTable","Sat May 09 00:45:38 UTC 2026","passed","Sat May 09 00:45:38 UTC 2026","","","",""
"","757","should not allow the input to exceed the allowed length","UpdateUserForm","Sat May 09 00:43:17 UTC 2026","passed","Sat May 09 00:43:17 UTC 2026","","","",""
"","303","closes the dropdown when clicking outside","ManageColumnsComboBox","Sat May 09 00:44:47 UTC 2026","passed","Sat May 09 00:44:47 UTC 2026","","","",""
"","5","should compute normal vectors for line segments","bezier","Sat May 09 00:48:53 UTC 2026","passed","Sat May 09 00:48:53 UTC 2026","","","",""
"","542","displays correct content based on platform filter Azure","CommonSearches","Sat May 09 00:44:47 UTC 2026","passed","Sat May 09 00:44:47 UTC 2026","","","",""
"Test cases for TestCacheEntryDigester_DigestEndpoint_JSONMarshalError","0","TestCacheEntryDigester_DigestEndpoint_JSONMarshalError","","Sat May 09 00:42:16 UTC 2026","passed","Sat May 09 00:42:16 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/endpoint/TestCacheEntryDigester_DigestEndpoint_JSONMarshalError","TestCacheEntryDigester_DigestEndpoint_JSONMarshalError"
"","0","fails for empty password","testPassword","Sat May 09 00:48:00 UTC 2026","passed","Sat May 09 00:48:00 UTC 2026","","","",""
"","23","should display the checkbox group title","Checkbox group","Sat May 09 00:47:46 UTC 2026","passed","Sat May 09 00:47:47 UTC 2026","","","",""
"Test cases for TestRequireAllEnvironmentAccessMiddleware","1","TestRequireAllEnvironmentAccessMiddleware","","Sat May 09 00:42:05 UTC 2026","passed","Sat May 09 00:42:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestRequireAllEnvironmentAccessMiddleware","TestRequireAllEnvironmentAccessMiddleware"
"Test cases for TestResources_GetCollectorManifest","2","TestResources_GetCollectorManifest","","Sat May 09 00:42:13 UTC 2026","passed","Sat May 09 00:42:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetCollectorManifest","TestResources_GetCollectorManifest"
"","0","combines platform and collected filters","filterAndSearchEnvironments","Sat May 09 00:43:23 UTC 2026","passed","Sat May 09 00:43:23 UTC 2026","","combined filters","",""
"Test cases for TestResources_EndIngestJob","86","TestResources_EndIngestJob","","Sat May 09 00:42:13 UTC 2026","passed","Sat May 09 00:42:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_EndIngestJob","TestResources_EndIngestJob"
"Test cases for Test_parseLatestVersion","0","Test_parseLatestVersion","","Sat May 09 00:42:27 UTC 2026","passed","Sat May 09 00:42:27 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/stbernard/git/Test_parseLatestVersion","Test_parseLatestVersion"
"","305","should render","LoginForm","Sat May 09 00:47:22 UTC 2026","passed","Sat May 09 00:47:22 UTC 2026","","","",""
"","145","renders a button for opening the dialog","SchemaUploadDialog","Sat May 09 00:44:22 UTC 2026","passed","Sat May 09 00:44:22 UTC 2026","","","",""
"","83","renders the total count and object counts on success","ObjectCountPanel","Sat May 09 00:47:27 UTC 2026","passed","Sat May 09 00:47:27 UTC 2026","","","",""
"Test cases for TestResources_GetAssetGroupTagMemberCountsByKind","3","TestResources_GetAssetGroupTagMemberCountsByKind","","Sat May 09 00:42:13 UTC 2026","passed","Sat May 09 00:42:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupTagMemberCountsByKind","TestResources_GetAssetGroupTagMemberCountsByKind"
"","23","returns Rule Object counts when there is a Tag and a Rule selected (tagId and ruleId are in path params)","useObjectCounts","Sat May 09 00:47:35 UTC 2026","passed","Sat May 09 00:47:35 UTC 2026","","","",""
"","11","renders nothing if flag is disabled and disabled prop is not provided","FeatureFlag","Sat May 09 00:46:58 UTC 2026","passed","Sat May 09 00:46:58 UTC 2026","","","",""
"Test cases for TestIntFrom","0","TestIntFrom","","Sat May 09 00:42:15 UTC 2026","passed","Sat May 09 00:42:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestIntFrom","TestIntFrom"
"","3","returns empty array when environments is empty","filterAndSearchEnvironments","Sat May 09 00:43:23 UTC 2026","passed","Sat May 09 00:43:23 UTC 2026","","with empty environments","",""
"","499","Download button opens a menu and selecting ""Visible Columns"" calls json2csv with selected columns only","ExploreTable","Sat May 09 00:43:08 UTC 2026","passed","Sat May 09 00:43:08 UTC 2026","","","",""
