"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","66","enables correctly returning the tag associated with Tier Zero (position value of 1) from the list of tags","the useAssetGroupTags utilities","Wed Jun 03 19:28:11 UTC 2026","passed","Wed Jun 03 19:28:11 UTC 2026","","","",""
"","10","renders the LabelSelector when available and on a Label page","TagSelector","Wed Jun 03 19:30:01 UTC 2026","passed","Wed Jun 03 19:30:01 UTC 2026","","","",""
"","475","sets exploreSearchTab param to node when the user clicks the `Search` tab","ExploreSearch sets searchType on tab changing","Wed Jun 03 19:32:39 UTC 2026","passed","Wed Jun 03 19:32:39 UTC 2026","","","",""
"Test cases for TestHasValidRolesForETAC","0","TestHasValidRolesForETAC","","Wed Jun 03 19:11:56 UTC 2026","passed","Wed Jun 03 19:11:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestHasValidRolesForETAC","TestHasValidRolesForETAC"
"Test cases for TestFloatScan","0","TestFloatScan","","Wed Jun 03 19:11:59 UTC 2026","passed","Wed Jun 03 19:11:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatScan","TestFloatScan"
"Test cases for TestIntScan","0","TestIntScan","","Wed Jun 03 19:11:59 UTC 2026","passed","Wed Jun 03 19:11:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestIntScan","TestIntScan"
"","1154","allows switching between the Zones and Labels tabs","Zone Management","Wed Jun 03 19:30:42 UTC 2026","passed","Wed Jun 03 19:30:43 UTC 2026","","","",""
"Test cases for TestOpenGraphSchemaService_GetEnvironmentKindsAndEnvironmentExtensionDisplayNames","0","TestOpenGraphSchemaService_GetEnvironmentKindsAndEnvironmentExtensionDisplayNames","","Wed Jun 03 19:12:03 UTC 2026","passed","Wed Jun 03 19:12:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/TestOpenGraphSchemaService_GetEnvironmentKindsAndEnvironmentExtensionDisplayNames","TestOpenGraphSchemaService_GetEnvironmentKindsAndEnvironmentExtensionDisplayNames"
"Test cases for TestLoginResource_Logout","13","TestLoginResource_Logout","","Wed Jun 03 19:12:30 UTC 2026","passed","Wed Jun 03 19:12:30 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestLoginResource_Logout","TestLoginResource_Logout"
"","33","sets autoDisplayTable to false if query returns no results","useExploreTableAutoDisplay","Wed Jun 03 19:30:47 UTC 2026","passed","Wed Jun 03 19:30:47 UTC 2026","","","",""
"","39","should display the checkbox group title","Checkbox group","Wed Jun 03 19:31:43 UTC 2026","passed","Wed Jun 03 19:31:43 UTC 2026","","","",""
"","0","returns Object ID message when ruleType is SeedTypeObjectId and seeds are required","getErrorMessage","Wed Jun 03 19:27:50 UTC 2026","passed","Wed Jun 03 19:27:50 UTC 2026","","","",""
"","3670","Kebab menu click causes the callback function to be called with the correct parameters","ExploreTable","Wed Jun 03 19:26:29 UTC 2026","passed","Wed Jun 03 19:26:33 UTC 2026","","","",""
"","0","returns false if arrays have different length","areArraysSimilar","Wed Jun 03 19:31:35 UTC 2026","passed","Wed Jun 03 19:31:35 UTC 2026","","","",""
"Test cases for TestStringIsZero","0","TestStringIsZero","","Wed Jun 03 19:11:59 UTC 2026","passed","Wed Jun 03 19:11:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestStringIsZero","TestStringIsZero"
"Test cases for TestMatches_FailureErrMsg","0","TestMatches_FailureErrMsg","","Wed Jun 03 19:11:59 UTC 2026","passed","Wed Jun 03 19:11:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestMatches_FailureErrMsg","TestMatches_FailureErrMsg"
"Test cases for TestDisenrollMFA_Success","650","TestDisenrollMFA_Success","","Wed Jun 03 19:12:23 UTC 2026","passed","Wed Jun 03 19:12:24 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestDisenrollMFA_Success","TestDisenrollMFA_Success"
"Test cases for TestInt64ValueOrZero","0","TestInt64ValueOrZero","","Wed Jun 03 19:11:59 UTC 2026","passed","Wed Jun 03 19:11:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestInt64ValueOrZero","TestInt64ValueOrZero"
"Test cases for TestRewriter_Enter_AzureAttackPathsShortcut_ReplacesKinds","0","TestRewriter_Enter_AzureAttackPathsShortcut_ReplacesKinds","","Wed Jun 03 19:12:01 UTC 2026","passed","Wed Jun 03 19:12:01 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestRewriter_Enter_AzureAttackPathsShortcut_ReplacesKinds","TestRewriter_Enter_AzureAttackPathsShortcut_ReplacesKinds"
"","9","handles ISO 8601 formatted date strings and converts it into our standard date display format","Formatting string properties","Wed Jun 03 19:28:22 UTC 2026","passed","Wed Jun 03 19:28:22 UTC 2026","","","",""
"","0","reports an Object ID-specific error when editing a rule and ruleType is SeedTypeObjectId and seeds are required","handleError","Wed Jun 03 19:27:50 UTC 2026","passed","Wed Jun 03 19:27:50 UTC 2026","","","",""
"","588","toggles a source kind on with all nested graph data options","GraphDataCheckboxes","Wed Jun 03 19:27:46 UTC 2026","passed","Wed Jun 03 19:27:47 UTC 2026","","","",""
"","1","adds email filter if madeBy contains ""@""","createHistoryParams","Wed Jun 03 19:30:58 UTC 2026","passed","Wed Jun 03 19:30:58 UTC 2026","","","",""
