"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","returns undefined if graphData is undefined","normalizeGraphDataForSigma","Sat Jul 18 00:50:14 UTC 2026","passed","Sat Jul 18 00:50:14 UTC 2026","","","",""
"","423","should display correctly","DeleteConfirmationDialog","Sat Jul 18 00:48:20 UTC 2026","passed","Sat Jul 18 00:48:21 UTC 2026","","","",""
"","816","should call onSubmit when input is valid and Submit button is clicked","UpsertSAMLProviderForm","Sat Jul 18 00:47:40 UTC 2026","passed","Sat Jul 18 00:47:41 UTC 2026","","","",""
"Test cases for TestCORSMiddleware","0","TestCORSMiddleware","","Sat Jul 18 00:41:58 UTC 2026","passed","Sat Jul 18 00:41:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestCORSMiddleware","TestCORSMiddleware"
"Test cases for TestMatches_FailureAction","0","TestMatches_FailureAction","","Sat Jul 18 00:42:15 UTC 2026","passed","Sat Jul 18 00:42:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestMatches_FailureAction","TestMatches_FailureAction"
"","0","returns default error message for unknown API messages","getErrorMessage","Sat Jul 18 00:44:50 UTC 2026","passed","Sat Jul 18 00:44:50 UTC 2026","","","",""
"","140","renders enabled Zone and Rule tabs and disabled Object tab","Selected Details Tabs","Sat Jul 18 00:45:58 UTC 2026","passed","Sat Jul 18 00:45:59 UTC 2026","","Selected Details Tabs - Params present","",""
"","100","should display the logged in user's role","UserProfile","Sat Jul 18 00:45:42 UTC 2026","passed","Sat Jul 18 00:45:42 UTC 2026","","","",""
"","66","clears selected if same note is clicked again","NoteCell component","Sat Jul 18 00:47:28 UTC 2026","passed","Sat Jul 18 00:47:28 UTC 2026","","","",""
"","114","should display the ""User Information"" header","UserProfile","Sat Jul 18 00:45:42 UTC 2026","passed","Sat Jul 18 00:45:42 UTC 2026","","","",""
"Test cases for TestUrlValidator","0","TestUrlValidator","","Sat Jul 18 00:42:24 UTC 2026","passed","Sat Jul 18 00:42:24 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/validation/TestUrlValidator","TestUrlValidator"
"","244","should display ""Cancel"" button","Enable2FADialog","Sat Jul 18 00:47:26 UTC 2026","passed","Sat Jul 18 00:47:26 UTC 2026","","","",""
"","4829","subcategory with duplicate name does not show indeterminate when all its children are unchecked","Pathfinding","Sat Jul 18 00:44:48 UTC 2026","passed","Sat Jul 18 00:44:53 UTC 2026","","","",""
"","21","returns early if there are no 'collected' environments","useInitialEnvironment","Sat Jul 18 00:47:40 UTC 2026","passed","Sat Jul 18 00:47:40 UTC 2026","","","",""
"","0","returns paramValue as EnvironmentAggregation if paramValue is azure","useEnvironmentParams","Sat Jul 18 00:48:59 UTC 2026","passed","Sat Jul 18 00:48:59 UTC 2026","","parseEnvironmentAggregation","",""
"","0","returns false if value is 'string'","searchParams","Sat Jul 18 00:47:15 UTC 2026","passed","Sat Jul 18 00:47:15 UTC 2026","","isEmptyParam","",""
"","4","handles ISO 8601 formatted date strings and converts it into our standard date display format","Formatting string properties","Sat Jul 18 00:45:18 UTC 2026","passed","Sat Jul 18 00:45:18 UTC 2026","","","",""
