"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestRetainedArchiveName","6","TestRetainedArchiveName","","Thu Jun 25 06:41:51 UTC 2026","passed","Thu Jun 25 06:41:51 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/tools/TestRetainedArchiveName","TestRetainedArchiveName"
"","119","should not display a badge when role based filtering is true and show filter banner is false by default","EntityInfoPanel","Thu Jun 25 06:47:28 UTC 2026","passed","Thu Jun 25 06:47:29 UTC 2026","","","",""
"Test cases for TestParseLimitQueryParameter_BadFormat","0","TestParseLimitQueryParameter_BadFormat","","Thu Jun 25 06:41:59 UTC 2026","passed","Thu Jun 25 06:41:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestParseLimitQueryParameter_BadFormat","TestParseLimitQueryParameter_BadFormat"
"","38","should display a badge when role based filtering is true and show filter banner is true","EntityInfoPanel","Thu Jun 25 06:47:29 UTC 2026","passed","Thu Jun 25 06:47:29 UTC 2026","","","",""
"","5","mounts an assertive aria-live region","AnnouncementProvider","Thu Jun 25 06:46:17 UTC 2026","passed","Thu Jun 25 06:46:17 UTC 2026","","","",""
"","732","renders a filter search and platform dropdown menu","CommonSearches","Thu Jun 25 06:45:05 UTC 2026","passed","Thu Jun 25 06:45:06 UTC 2026","","","",""
"Test cases for TestTracker_ConcurrentHasEdge","0","TestTracker_ConcurrentHasEdge","","Thu Jun 25 06:42:16 UTC 2026","passed","Thu Jun 25 06:42:16 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/post/TestTracker_ConcurrentHasEdge","TestTracker_ConcurrentHasEdge"
"","352","clicking a delete button calls deleteHandler","PrebuiltSearchList","Thu Jun 25 06:46:17 UTC 2026","passed","Thu Jun 25 06:46:17 UTC 2026","","","",""
"","54","should render a navigation list item","MainNav","Thu Jun 25 06:45:33 UTC 2026","passed","Thu Jun 25 06:45:33 UTC 2026","","","",""
"Test cases for TestResources_ListAuditLogs_OnlySkip","0","TestResources_ListAuditLogs_OnlySkip","","Thu Jun 25 06:41:59 UTC 2026","passed","Thu Jun 25 06:41:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_OnlySkip","TestResources_ListAuditLogs_OnlySkip"
"Test cases for TestOpenGraphSchemaService_DeleteExtension","1","TestOpenGraphSchemaService_DeleteExtension","","Thu Jun 25 06:42:08 UTC 2026","passed","Thu Jun 25 06:42:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/TestOpenGraphSchemaService_DeleteExtension","TestOpenGraphSchemaService_DeleteExtension"
"Test cases for TestIngestionCoordinator_FlushBuffer","1","TestIngestionCoordinator_FlushBuffer","","Thu Jun 25 06:42:00 UTC 2026","passed","Thu Jun 25 06:42:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/changelog/TestIngestionCoordinator_FlushBuffer","TestIngestionCoordinator_FlushBuffer"
"Test cases for TestManagementResource_DeleteUser_DeleteUserError","1223","TestManagementResource_DeleteUser_DeleteUserError","","Thu Jun 25 06:42:22 UTC 2026","passed","Thu Jun 25 06:42:24 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteUser_DeleteUserError","TestManagementResource_DeleteUser_DeleteUserError"
"Test cases for TestNewLocalStore","9","TestNewLocalStore","","Thu Jun 25 06:42:23 UTC 2026","passed","Thu Jun 25 06:42:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/storage/TestNewLocalStore","TestNewLocalStore"
"","0","accepts a sort and compare function","areArraysSimilar","Thu Jun 25 06:48:06 UTC 2026","passed","Thu Jun 25 06:48:06 UTC 2026","","","",""
"","4","returns {enabled: false} if there is not a match on the switch statement","useExploreGraph","Thu Jun 25 06:44:31 UTC 2026","passed","Thu Jun 25 06:44:31 UTC 2026","","exploreGraphQueryFactory","",""
"","61","invalidates the extensions query key when upload succeeds","useSchemaUploadHandlers","Thu Jun 25 06:48:17 UTC 2026","passed","Thu Jun 25 06:48:17 UTC 2026","","","",""
"","404","adds a ""Close"" button that closes the dialog after a failed upload","SchemaUploadDialog","Thu Jun 25 06:44:27 UTC 2026","passed","Thu Jun 25 06:44:27 UTC 2026","","","",""
"Test cases for TestResources_DeleteSavedQuery_NotPublicQueryAndUserIsAdmin","0","TestResources_DeleteSavedQuery_NotPublicQueryAndUserIsAdmin","","Thu Jun 25 06:41:59 UTC 2026","passed","Thu Jun 25 06:41:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_NotPublicQueryAndUserIsAdmin","TestResources_DeleteSavedQuery_NotPublicQueryAndUserIsAdmin"
"","114","should render all of the options as checkboxes","Checkbox group","Thu Jun 25 06:48:12 UTC 2026","passed","Thu Jun 25 06:48:12 UTC 2026","","","",""
"","182","renders enabled Zone and Rule tabs and disabled Object tab","Selected Details Tabs","Thu Jun 25 06:45:41 UTC 2026","passed","Thu Jun 25 06:45:41 UTC 2026","","Selected Details Tabs - Params present","",""
"","112","should render a button with the passed in display text","GraphButton","Thu Jun 25 06:48:34 UTC 2026","passed","Thu Jun 25 06:48:34 UTC 2026","","","",""
"","13","renders an error fallback when flag is not found","FeatureFlag","Thu Jun 25 06:47:22 UTC 2026","passed","Thu Jun 25 06:47:22 UTC 2026","","","",""
"","131","renders error message on error","ObjectCountPanel","Thu Jun 25 06:47:50 UTC 2026","passed","Thu Jun 25 06:47:50 UTC 2026","","","",""
"Test cases for TestWriteResponseWrapperWithPagination","0","TestWriteResponseWrapperWithPagination","","Thu Jun 25 06:41:48 UTC 2026","passed","Thu Jun 25 06:41:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteResponseWrapperWithPagination","TestWriteResponseWrapperWithPagination"
"Test cases for TestResources_ToggleFlag","0","TestResources_ToggleFlag","","Thu Jun 25 06:41:59 UTC 2026","passed","Thu Jun 25 06:41:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ToggleFlag","TestResources_ToggleFlag"
"","119","buttons are disabled while loading","LoginForm","Thu Jun 25 06:47:48 UTC 2026","passed","Thu Jun 25 06:47:48 UTC 2026","","","",""
"","191","should disable the create provider button and not display providers if the user lacks permission","SSOConfiguration","Thu Jun 25 06:45:11 UTC 2026","passed","Thu Jun 25 06:45:11 UTC 2026","","","",""
"","156","renders when all data is available and rule is not default","Delete Selector Button rendering","Thu Jun 25 06:48:08 UTC 2026","passed","Thu Jun 25 06:48:08 UTC 2026","","","",""
"Test cases for TestChangeCache","1","TestChangeCache","","Thu Jun 25 06:42:00 UTC 2026","passed","Thu Jun 25 06:42:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/changelog/TestChangeCache","TestChangeCache"
"","520","renders the Namespace column header with focusable info icon","ActiveExtensionsCard","Thu Jun 25 06:43:26 UTC 2026","passed","Thu Jun 25 06:43:27 UTC 2026","","","",""
