"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1983","should add an option and display the changelog when it is clicked","AssetGroupEdit","Fri May 29 00:46:58 UTC 2026","passed","Fri May 29 00:47:00 UTC 2026","","","",""
"Test cases for TestManagementResource_DeleteAuthToken","9","TestManagementResource_DeleteAuthToken","","Fri May 29 00:43:36 UTC 2026","passed","Fri May 29 00:43:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteAuthToken","TestManagementResource_DeleteAuthToken"
"Test cases for TestIntFromPtr","0","TestIntFromPtr","","Fri May 29 00:42:52 UTC 2026","passed","Fri May 29 00:42:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestIntFromPtr","TestIntFromPtr"
"","1052","should hide Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is true and power user role is selected","UpdateUserForm","Fri May 29 00:43:31 UTC 2026","passed","Fri May 29 00:43:32 UTC 2026","","","",""
"","307","The API key management option should appear in profile page if the user is configured for SAML login","UserProfile with SSO User","Fri May 29 00:45:39 UTC 2026","passed","Fri May 29 00:45:40 UTC 2026","","","",""
"","0","returns undefined if paramValue is not an expected value","useExploreParams","Fri May 29 00:48:44 UTC 2026","passed","Fri May 29 00:48:44 UTC 2026","","parseSearchType","",""
"","7","optionally allows the consumer to pass a query to performSearch() and adds that query to the url","useCypherSearch","Fri May 29 00:48:13 UTC 2026","passed","Fri May 29 00:48:13 UTC 2026","","","",""
"","561","adds node to asset group tag with confirmation","AssetGroupMenuItem","Fri May 29 00:45:24 UTC 2026","passed","Fri May 29 00:45:24 UTC 2026","","","",""
"","0","should handle an entity that has no name property","Evaluating the entity display name from a given entity","Fri May 29 00:45:21 UTC 2026","passed","Fri May 29 00:45:21 UTC 2026","","","",""
"","110","does not highlight any layout option on first load when no layout has been manually selected","GraphControls","Fri May 29 00:43:40 UTC 2026","passed","Fri May 29 00:43:40 UTC 2026","","Selecting a layout","",""
"Test cases for TestConvertContainerToNode_InheritanceHashes","0","TestConvertContainerToNode_InheritanceHashes","","Fri May 29 00:43:15 UTC 2026","passed","Fri May 29 00:43:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestConvertContainerToNode_InheritanceHashes","TestConvertContainerToNode_InheritanceHashes"
"","89","renders three animated dots","ProcessingIndicator","Fri May 29 00:48:42 UTC 2026","passed","Fri May 29 00:48:42 UTC 2026","","","",""
"","1","handles percent values by multiplying by 100, truncating to an integer, and adding a ""%"" to the end","Formatting number properties","Fri May 29 00:45:21 UTC 2026","passed","Fri May 29 00:45:21 UTC 2026","","","",""
"Test cases for TestTracker_HasEdge_NilVsEmptyProperties","0","TestTracker_HasEdge_NilVsEmptyProperties","","Fri May 29 00:43:14 UTC 2026","passed","Fri May 29 00:43:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/post/TestTracker_HasEdge_NilVsEmptyProperties","TestTracker_HasEdge_NilVsEmptyProperties"
"","160","does not show ""<10 Days to Expire"" warning when token expires in more than 10 days","UserTokenManagementDialog - API Expiration Date column","Fri May 29 00:45:06 UTC 2026","passed","Fri May 29 00:45:07 UTC 2026","","","",""
