"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","65","returns false on 404","useGraphHasData","Tue Jul 14 00:48:04 UTC 2026","passed","Tue Jul 14 00:48:04 UTC 2026","","","",""
"","26","should display a none selected header and a message to select an object","EntityInfoPanel","Tue Jul 14 00:47:42 UTC 2026","passed","Tue Jul 14 00:47:42 UTC 2026","","","",""
"Test cases for TestEncodingEquality","0","TestEncodingEquality","","Tue Jul 14 00:42:36 UTC 2026","passed","Tue Jul 14 00:42:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestEncodingEquality","TestEncodingEquality"
"","450","renders a non-primary button as expected","DropdownSelector","Tue Jul 14 00:47:19 UTC 2026","passed","Tue Jul 14 00:47:19 UTC 2026","","","",""
"","531","clear validation error on input","ManagedDatePicker - date validation","Tue Jul 14 00:46:11 UTC 2026","passed","Tue Jul 14 00:46:12 UTC 2026","","","",""
"Test cases for TestResources_DeleteSavedQuery_NotPublicQueryAndUserIsAdmin","0","TestResources_DeleteSavedQuery_NotPublicQueryAndUserIsAdmin","","Tue Jul 14 00:42:06 UTC 2026","passed","Tue Jul 14 00:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_NotPublicQueryAndUserIsAdmin","TestResources_DeleteSavedQuery_NotPublicQueryAndUserIsAdmin"
"Test cases for TestStringPointer","0","TestStringPointer","","Tue Jul 14 00:42:11 UTC 2026","passed","Tue Jul 14 00:42:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestStringPointer","TestStringPointer"
"Test cases for TestGC_NewDataPruningDaemon","1","TestGC_NewDataPruningDaemon","","Tue Jul 14 00:42:08 UTC 2026","passed","Tue Jul 14 00:42:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/gc/TestGC_NewDataPruningDaemon","TestGC_NewDataPruningDaemon"
"","527","should accept passwords with unicode punctuation characters","CreateUserForm","Tue Jul 14 00:43:44 UTC 2026","passed","Tue Jul 14 00:43:44 UTC 2026","","","",""
"","3","A warning is printed when node positions are not available to apply from","applyNodePositionsFromGraphlibGraph","Tue Jul 14 00:49:43 UTC 2026","passed","Tue Jul 14 00:49:43 UTC 2026","","","",""
"","543","should accept passwords with standard special characters","CreateUserForm","Tue Jul 14 00:43:43 UTC 2026","passed","Tue Jul 14 00:43:44 UTC 2026","","","",""
"Test cases for TestResources_ShareSavedQueriesPermissions_CanUpdateSavedQueriesPermission","1","TestResources_ShareSavedQueriesPermissions_CanUpdateSavedQueriesPermission","","Tue Jul 14 00:42:06 UTC 2026","passed","Tue Jul 14 00:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ShareSavedQueriesPermissions_CanUpdateSavedQueriesPermission","TestResources_ShareSavedQueriesPermissions_CanUpdateSavedQueriesPermission"
"","1","returns undefined when highlightedItem is null","SigmaChart Utils","Tue Jul 14 00:49:39 UTC 2026","passed","Tue Jul 14 00:49:39 UTC 2026","","getIsHighlightedItemInGraph","",""
"Test cases for TestTextUnmarshalString","0","TestTextUnmarshalString","","Tue Jul 14 00:42:11 UTC 2026","passed","Tue Jul 14 00:42:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTextUnmarshalString","TestTextUnmarshalString"
"Test cases for TestResources_ListADCSEscalations","1","TestResources_ListADCSEscalations","","Tue Jul 14 00:42:06 UTC 2026","passed","Tue Jul 14 00:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADCSEscalations","TestResources_ListADCSEscalations"
"","642","renders the Namespace column header with focusable info icon","ActiveExtensionsCard","Tue Jul 14 00:43:30 UTC 2026","passed","Tue Jul 14 00:43:31 UTC 2026","","","",""
"Test cases for TestInt64Pointer","0","TestInt64Pointer","","Tue Jul 14 00:42:11 UTC 2026","passed","Tue Jul 14 00:42:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestInt64Pointer","TestInt64Pointer"
