"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","284","renders the popup content with run, edit/share, and delete when the menu trigger","ListItemActionMenu","2026-08-20","passed","2026-08-20","","","",""
"","365","should render saml info provider","SSOProviderTable","2026-08-20","passed","2026-08-20","","","",""
"","794","open and closes dialog with confirm button after user inputs required text","Tag Form","2026-08-20","passed","2026-08-20","","","",""
"","0","handles only escapable characters","escapeCypherString","2026-08-20","passed","2026-08-20","","","",""
"","115","displays Force Password Reset checkbox when showNeedsPasswordReset is true","PasswordDialog","2026-08-20","passed","2026-08-20","","","",""
"Test cases for TestMatches_FailureModel","0","TestMatches_FailureModel","","2026-08-20","passed","2026-08-20","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestMatches_FailureModel","TestMatches_FailureModel"
"Test cases for TestTypes_Value","0","TestTypes_Value","","2026-08-20","passed","2026-08-20","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/TestTypes_Value","TestTypes_Value"
"","2","returns true if value is undefined","searchParams","2026-08-20","passed","2026-08-20","","isEmptyParam","",""
"","0","does not abbreviate numbers < 1000","numberFormatting","2026-08-20","passed","2026-08-20","","","",""
"","486","renders a list of asset group members","GroupManagement","2026-08-20","passed","2026-08-20","","","",""
"Test cases for Test_TopLevel","0","Test_TopLevel","","2026-08-20","passed","2026-08-20","","Go Test","github.com/specterops/bloodhound/packages/go/schemagen/csgen/Test_TopLevel","Test_TopLevel"
"Test cases for TestStorageFileService_WriteFileFromReader","53","TestStorageFileService_WriteFileFromReader","","2026-08-20","passed","2026-08-20","","Go Test","github.com/specterops/bloodhound/packages/go/storage/TestStorageFileService_WriteFileFromReader","TestStorageFileService_WriteFileFromReader"
"Test cases for TestSavedQueries_ValidFilters","0","TestSavedQueries_ValidFilters","","2026-08-20","passed","2026-08-20","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestSavedQueries_ValidFilters","TestSavedQueries_ValidFilters"
"","11","renders the ZoneSelector when available and on a Zone page","TagSelector","2026-08-20","passed","2026-08-20","","","",""
"","274","does not auto-display the table for a node-only cypher response when the user has already selected a graph layout","GraphView","2026-08-20","passed","2026-08-20","","Layout selection and de-selection","",""
"","23","should redirect to nested /file-ingest route if user navigates to an invalid route","Administration","2026-08-20","passed","2026-08-20","","","",""
"","2298","handles delete all graph data","DatabaseManagement","2026-08-20","passed","2026-08-20","","","",""
