"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","70","renders the title passed via title prop","ColumnHeaders","Fri Apr 10 18:45:31 UTC 2026","passed","Fri Apr 10 18:45:31 UTC 2026","","BaseColumnHeader","",""
"","203","toggles a child off","SourceKindsCheckboxes","Fri Apr 10 18:45:01 UTC 2026","passed","Fri Apr 10 18:45:01 UTC 2026","","","",""
"","193","does not make feature-flag request if user is not fully authenticated","app","Fri Apr 10 18:48:43 UTC 2026","passed","Fri Apr 10 18:48:43 UTC 2026","","<Inner />","",""
"Test cases for TestResources_UpdateSavedQuery_ErrorFetchingPublicStatus","1","TestResources_UpdateSavedQuery_ErrorFetchingPublicStatus","","Fri Apr 10 18:42:00 UTC 2026","passed","Fri Apr 10 18:42:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_ErrorFetchingPublicStatus","TestResources_UpdateSavedQuery_ErrorFetchingPublicStatus"
"Test cases for TestFloatFrom","0","TestFloatFrom","","Fri Apr 10 18:42:04 UTC 2026","passed","Fri Apr 10 18:42:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatFrom","TestFloatFrom"
"","170","respects openIndex (default opened panel)","<DetailsAccordion />","Fri Apr 10 18:43:56 UTC 2026","passed","Fri Apr 10 18:43:56 UTC 2026","","","",""
"Test cases for TestCache_Get","0","TestCache_Get","","Fri Apr 10 18:42:26 UTC 2026","passed","Fri Apr 10 18:42:26 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/cache/TestCache_Get","TestCache_Get"
"Test cases for TestResources_ListADGroupMembers","1","TestResources_ListADGroupMembers","","Fri Apr 10 18:42:00 UTC 2026","passed","Fri Apr 10 18:42:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADGroupMembers","TestResources_ListADGroupMembers"
"","64","should display a message","CypherSearchMessage","Fri Apr 10 18:47:51 UTC 2026","passed","Fri Apr 10 18:47:51 UTC 2026","","","",""
"","112","displays extensions in a table when data is available","ActiveExtensionsCard","Fri Apr 10 18:43:17 UTC 2026","passed","Fri Apr 10 18:43:17 UTC 2026","","","",""
"","176","calls onClick when toggle button clicked","EarlyAccessFeatureToggle","Fri Apr 10 18:48:45 UTC 2026","passed","Fri Apr 10 18:48:45 UTC 2026","","","",""
"","35","tag members refetches on environment change","the useAssetGroupTags utilities","Fri Apr 10 18:43:51 UTC 2026","passed","Fri Apr 10 18:43:52 UTC 2026","","","",""
