"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","101","shows the empty form message when Object Rule Form is empty","Seed Selection Results","Sat Feb 28 00:43:47 UTC 2026","passed","Sat Feb 28 00:43:47 UTC 2026","","","",""
"","64","returns a list of the users current permissions","usePermissions","Sat Feb 28 00:44:08 UTC 2026","passed","Sat Feb 28 00:44:08 UTC 2026","","","",""
"Test cases for TestResources_RequestAnalysis","151","TestResources_RequestAnalysis","","Sat Feb 28 00:42:04 UTC 2026","passed","Sat Feb 28 00:42:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_RequestAnalysis","TestResources_RequestAnalysis"
"Test cases for TestResources_DeleteSavedQuery_NotPublicQueryAndUserIsAdmin","0","TestResources_DeleteSavedQuery_NotPublicQueryAndUserIsAdmin","","Sat Feb 28 00:42:04 UTC 2026","passed","Sat Feb 28 00:42:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_NotPublicQueryAndUserIsAdmin","TestResources_DeleteSavedQuery_NotPublicQueryAndUserIsAdmin"
"","282","navigates to all rules when clicking ""All Rules""","RulesAccordion","Sat Feb 28 00:45:23 UTC 2026","passed","Sat Feb 28 00:45:24 UTC 2026","","","",""
"","341","filters by the selected user","FileIngestFilterDialog","Sat Feb 28 00:43:44 UTC 2026","passed","Sat Feb 28 00:43:45 UTC 2026","","User Select","",""
"Test cases for TestIntValueOrZero","0","TestIntValueOrZero","","Sat Feb 28 00:42:10 UTC 2026","passed","Sat Feb 28 00:42:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestIntValueOrZero","TestIntValueOrZero"
"","5","returns true when WebGL is available in the current browser context","WebGL compatibility check","Sat Feb 28 00:47:25 UTC 2026","passed","Sat Feb 28 00:47:25 UTC 2026","","","",""
"","963","should hide Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is true and power user role is selected","UpdateUserForm","Sat Feb 28 00:43:07 UTC 2026","passed","Sat Feb 28 00:43:08 UTC 2026","","","",""
"Test cases for TestBuildErrorResponseDefault","0","TestBuildErrorResponseDefault","","Sat Feb 28 00:41:56 UTC 2026","passed","Sat Feb 28 00:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestBuildErrorResponseDefault","TestBuildErrorResponseDefault"
"","1394","should display all available SSO providers","CreateUserDialog","Sat Feb 28 00:43:31 UTC 2026","passed","Sat Feb 28 00:43:32 UTC 2026","","","",""
"Test cases for TestFeatureFlag_HA","302","TestFeatureFlag_HA","","Sat Feb 28 00:42:07 UTC 2026","passed","Sat Feb 28 00:42:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/changelog/TestFeatureFlag_HA","TestFeatureFlag_HA"
"","31","renders a preview version by default","PrivilegeZonesCypherEditor Search component for Zone Management","Sat Feb 28 00:46:14 UTC 2026","passed","Sat Feb 28 00:46:14 UTC 2026","","","",""
"","1973","should clear out the SSO Provider id from submission data when the authentication method is changed","CreateUserDialog","Sat Feb 28 00:43:32 UTC 2026","passed","Sat Feb 28 00:43:34 UTC 2026","","","",""
"","22","returns Rule Object counts when there is a Tag and a Rule selected (tagId and ruleId are in path params)","useObjectCounts","Sat Feb 28 00:46:53 UTC 2026","passed","Sat Feb 28 00:46:53 UTC 2026","","","",""
"Test cases for TestResources_ListADGroupMembers","0","TestResources_ListADGroupMembers","","Sat Feb 28 00:42:03 UTC 2026","passed","Sat Feb 28 00:42:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADGroupMembers","TestResources_ListADGroupMembers"
"","148","a timeout response from the server is handled","ExploreSearchCombobox with search timeout","Sat Feb 28 00:44:09 UTC 2026","passed","Sat Feb 28 00:44:09 UTC 2026","","","",""
"","969","dark mode should persist between logging in and out","redux store","Sat Feb 28 00:48:21 UTC 2026","passed","Sat Feb 28 00:48:22 UTC 2026","","","",""
"","282","should call ""onSave"" one time","Enable2FADialog","Sat Feb 28 00:46:00 UTC 2026","passed","Sat Feb 28 00:46:00 UTC 2026","user clicks ""Disable Multi-Factor Authentication"" button","user enters valid password","",""
"Test cases for TestResources_ListFileUploadJobs","0","TestResources_ListFileUploadJobs","","Sat Feb 28 00:42:04 UTC 2026","passed","Sat Feb 28 00:42:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListFileUploadJobs","TestResources_ListFileUploadJobs"
"","1480","should call the setCypherQuery handler when the value in the editor changes","CypherSearch","Sat Feb 28 00:45:12 UTC 2026","passed","Sat Feb 28 00:45:13 UTC 2026","","","",""
"Test cases for TestResources_ListADDomainForeignGroups","1","TestResources_ListADDomainForeignGroups","","Sat Feb 28 00:42:04 UTC 2026","passed","Sat Feb 28 00:42:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainForeignGroups","TestResources_ListADDomainForeignGroups"
"","0","The user has yet to type into the search","Getting the text for the disabled item display for a search when there are no results","Sat Feb 28 00:45:20 UTC 2026","passed","Sat Feb 28 00:45:20 UTC 2026","","Empty data states","",""
"","0","accepts a sort and compare function","areArraysSimilar","Sat Feb 28 00:46:58 UTC 2026","passed","Sat Feb 28 00:46:58 UTC 2026","","","",""
