"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","115","should display the logged in user's email address","UserProfile","Fri Apr 24 00:45:25 UTC 2026","passed","Fri Apr 24 00:45:25 UTC 2026","","","",""
"Test cases for TestManagementResource_ListAuthTokens_Admin","0","TestManagementResource_ListAuthTokens_Admin","","Fri Apr 24 00:43:22 UTC 2026","passed","Fri Apr 24 00:43:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListAuthTokens_Admin","TestManagementResource_ListAuthTokens_Admin"
"Test cases for TestManagementResource_ListPermissions","0","TestManagementResource_ListPermissions","","Fri Apr 24 00:42:59 UTC 2026","passed","Fri Apr 24 00:42:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListPermissions","TestManagementResource_ListPermissions"
"","3","returns true when WebGL is available in the current browser context","WebGL compatibility check","Fri Apr 24 00:48:28 UTC 2026","passed","Fri Apr 24 00:48:28 UTC 2026","","","",""
"","0","fails for password without digits","testPassword","Fri Apr 24 00:48:21 UTC 2026","passed","Fri Apr 24 00:48:21 UTC 2026","","","",""
"Test cases for TestJSONFloat_MarshalJSON","0","TestJSONFloat_MarshalJSON","","Fri Apr 24 00:42:54 UTC 2026","passed","Fri Apr 24 00:42:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/nan/TestJSONFloat_MarshalJSON","TestJSONFloat_MarshalJSON"
"","58","upon selecting a source and destination node, updates the URL with a searchType of 'pathfinding' and the object ids for the source and destination nodes","usePathfindingSearch","Fri Apr 24 00:45:52 UTC 2026","passed","Fri Apr 24 00:45:52 UTC 2026","","","",""
"Test cases for TestResources_DeleteSavedQuery_DBError","0","TestResources_DeleteSavedQuery_DBError","","Fri Apr 24 00:42:52 UTC 2026","passed","Fri Apr 24 00:42:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_DBError","TestResources_DeleteSavedQuery_DBError"
"","1524","shows the ""Disable MFA"" context menu option for users with MFA enabled","Users","Fri Apr 24 00:45:43 UTC 2026","passed","Fri Apr 24 00:45:45 UTC 2026","","","",""
"Test cases for TestResources_ListADOUContainedGroups","0","TestResources_ListADOUContainedGroups","","Fri Apr 24 00:42:52 UTC 2026","passed","Fri Apr 24 00:42:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADOUContainedGroups","TestResources_ListADOUContainedGroups"
"","3","returns empty array when environments is empty","filterAndSearchEnvironments","Fri Apr 24 00:43:38 UTC 2026","passed","Fri Apr 24 00:43:38 UTC 2026","","with empty environments","",""
"","528","shows error notification when deletion fails","ActiveExtensionsCard","Fri Apr 24 00:43:48 UTC 2026","passed","Fri Apr 24 00:43:48 UTC 2026","","","",""
"","0","filters by azure platform","filterAndSearchEnvironments","Fri Apr 24 00:43:38 UTC 2026","passed","Fri Apr 24 00:43:38 UTC 2026","","platform filters","",""
"Test cases for Test_FixtureTeardown","0","Test_FixtureTeardown","","Fri Apr 24 00:43:16 UTC 2026","passed","Fri Apr 24 00:43:16 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_FixtureTeardown","Test_FixtureTeardown"
"","673","should initiate data loading when an item is selected","Simple Environment Selector","Fri Apr 24 00:45:25 UTC 2026","passed","Fri Apr 24 00:45:26 UTC 2026","","","",""
"","89","prevents a user from proceeding if the file is not valid","File Upload","Fri Apr 24 00:45:52 UTC 2026","passed","Fri Apr 24 00:45:52 UTC 2026","","","",""
"Test cases for TestManagementResource_UpdateOIDCProvider","0","TestManagementResource_UpdateOIDCProvider","","Fri Apr 24 00:43:35 UTC 2026","passed","Fri Apr 24 00:43:35 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateOIDCProvider","TestManagementResource_UpdateOIDCProvider"
"","204","handles removing from a non-tier-zero asset group","AssetGroupMenuItem","Fri Apr 24 00:48:50 UTC 2026","passed","Fri Apr 24 00:48:50 UTC 2026","","removing from an asset group","",""
"","158","renders a snackbar notification in the dom and tests the long autoHideDuration","AppNotifications","Fri Apr 24 00:47:05 UTC 2026","passed","Fri Apr 24 00:47:05 UTC 2026","","","",""
"Test cases for TestManagementResource_ListAuthTokens_InvalidFilterPredicate","0","TestManagementResource_ListAuthTokens_InvalidFilterPredicate","","Fri Apr 24 00:43:22 UTC 2026","passed","Fri Apr 24 00:43:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListAuthTokens_InvalidFilterPredicate","TestManagementResource_ListAuthTokens_InvalidFilterPredicate"
"","378","should render","LoginForm","Fri Apr 24 00:47:41 UTC 2026","passed","Fri Apr 24 00:47:41 UTC 2026","","","",""
"Test cases for TestDomainSelectors_GetFilterCriteria_InvalidFilterPredicate","0","TestDomainSelectors_GetFilterCriteria_InvalidFilterPredicate","","Fri Apr 24 00:42:54 UTC 2026","passed","Fri Apr 24 00:42:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestDomainSelectors_GetFilterCriteria_InvalidFilterPredicate","TestDomainSelectors_GetFilterCriteria_InvalidFilterPredicate"
"","25","renders details for a selected rule and is of type ""Object""","DynamicDetails","Fri Apr 24 00:45:30 UTC 2026","passed","Fri Apr 24 00:45:30 UTC 2026","","","",""
"","368","calls onToggleNodeLabels when click show all node labels","GraphControls","Fri Apr 24 00:44:35 UTC 2026","passed","Fri Apr 24 00:44:36 UTC 2026","","Toggling labels","",""
"","1522","renders a table if the query has NO node edges","GraphView","Fri Apr 24 00:49:07 UTC 2026","passed","Fri Apr 24 00:49:09 UTC 2026","","","",""
"","142","should fire Cancel once with false","DeleteConfirmationDialog","Fri Apr 24 00:47:50 UTC 2026","passed","Fri Apr 24 00:47:50 UTC 2026","","","",""
"Test cases for TestInt64FromPtr","0","TestInt64FromPtr","","Fri Apr 24 00:42:54 UTC 2026","passed","Fri Apr 24 00:42:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestInt64FromPtr","TestInt64FromPtr"
"Test cases for TestManagementResource_ListRoles_Filtered","0","TestManagementResource_ListRoles_Filtered","","Fri Apr 24 00:42:59 UTC 2026","passed","Fri Apr 24 00:42:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListRoles_Filtered","TestManagementResource_ListRoles_Filtered"
"","81","displays an error message while fetching fails","ActiveExtensionsCard","Fri Apr 24 00:43:43 UTC 2026","passed","Fri Apr 24 00:43:43 UTC 2026","","","",""
"Test cases for TestWriteErrorResponse_V2","0","TestWriteErrorResponse_V2","","Fri Apr 24 00:42:30 UTC 2026","passed","Fri Apr 24 00:42:30 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteErrorResponse_V2","TestWriteErrorResponse_V2"
"Test cases for TestUnique","0","TestUnique","","Fri Apr 24 00:43:28 UTC 2026","passed","Fri Apr 24 00:43:28 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/slicesext/TestUnique","TestUnique"
"Test cases for TestNewAuditLog_BadAuthContext","0","TestNewAuditLog_BadAuthContext","","Fri Apr 24 00:42:54 UTC 2026","passed","Fri Apr 24 00:42:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/TestNewAuditLog_BadAuthContext","TestNewAuditLog_BadAuthContext"
"","1","will return a list of values","Formatting list properties","Fri Apr 24 00:45:07 UTC 2026","passed","Fri Apr 24 00:45:07 UTC 2026","","","",""
"","97","should display the ""Authentication"" header","UserProfile","Fri Apr 24 00:45:25 UTC 2026","passed","Fri Apr 24 00:45:25 UTC 2026","","","",""
"","2634","should close the edge filtering dialog when user clicks cancel button","EdgeFilter","Fri Apr 24 00:45:59 UTC 2026","passed","Fri Apr 24 00:46:02 UTC 2026","","","",""
"","1259","renders asset group edit options with graph write permissions","ContextMenu","Fri Apr 24 00:44:52 UTC 2026","passed","Fri Apr 24 00:44:53 UTC 2026","","","",""
"Test cases for TestResources_UpdateAssetGroupTag","2","TestResources_UpdateAssetGroupTag","","Fri Apr 24 00:42:52 UTC 2026","passed","Fri Apr 24 00:42:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateAssetGroupTag","TestResources_UpdateAssetGroupTag"
"","1781","should render search input","Pathfinding","Fri Apr 24 00:43:52 UTC 2026","passed","Fri Apr 24 00:43:54 UTC 2026","","","",""
"Test cases for TestParseLimitQueryParameter","0","TestParseLimitQueryParameter","","Fri Apr 24 00:42:52 UTC 2026","passed","Fri Apr 24 00:42:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestParseLimitQueryParameter","TestParseLimitQueryParameter"
"","6389","checking a subcategory updates all children (edge types) in its group","Pathfinding","Fri Apr 24 00:44:09 UTC 2026","passed","Fri Apr 24 00:44:15 UTC 2026","","","",""
"Test cases for TestNewDefaultConfig","0","TestNewDefaultConfig","","Fri Apr 24 00:42:53 UTC 2026","passed","Fri Apr 24 00:42:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/config/TestNewDefaultConfig","TestNewDefaultConfig"
"","60","Gets focus on keyboard shortcut","SearchBar","Fri Apr 24 00:48:10 UTC 2026","passed","Fri Apr 24 00:48:10 UTC 2026","","","",""
"Test cases for TestWriteBasicResponse","0","TestWriteBasicResponse","","Fri Apr 24 00:42:30 UTC 2026","passed","Fri Apr 24 00:42:30 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteBasicResponse","TestWriteBasicResponse"
"","661","calls onSave when valid form inputs are provided","PasswordDialog","Fri Apr 24 00:44:00 UTC 2026","passed","Fri Apr 24 00:44:01 UTC 2026","","","",""
"Test cases for TestResources_ListADGPOAffectedContainers","3","TestResources_ListADGPOAffectedContainers","","Fri Apr 24 00:42:52 UTC 2026","passed","Fri Apr 24 00:42:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADGPOAffectedContainers","TestResources_ListADGPOAffectedContainers"
"Test cases for TestFloatScan","1","TestFloatScan","","Fri Apr 24 00:42:54 UTC 2026","passed","Fri Apr 24 00:42:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatScan","TestFloatScan"
"","0","does not change the day, month, or year value of the DateTime object","floorToNearestMinute","Fri Apr 24 00:47:38 UTC 2026","passed","Fri Apr 24 00:47:38 UTC 2026","","","",""
"","160","renders enabled Label, Rule and Object tabs","Selected Details Tabs","Fri Apr 24 00:45:40 UTC 2026","passed","Fri Apr 24 00:45:40 UTC 2026","","Selected Details Tabs - Params present","",""
"Test cases for TestResources_ListCAPKIHierarchy","1","TestResources_ListCAPKIHierarchy","","Fri Apr 24 00:42:52 UTC 2026","passed","Fri Apr 24 00:42:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListCAPKIHierarchy","TestResources_ListCAPKIHierarchy"
"","109","should display the logged in user's role","UserProfile","Fri Apr 24 00:45:25 UTC 2026","passed","Fri Apr 24 00:45:25 UTC 2026","","","",""
"Test cases for TestTrackerBuilder_Build_SortsKeysAndIDs","0","TestTrackerBuilder_Build_SortsKeysAndIDs","","Fri Apr 24 00:43:15 UTC 2026","passed","Fri Apr 24 00:43:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/post/TestTrackerBuilder_Build_SortsKeysAndIDs","TestTrackerBuilder_Build_SortsKeysAndIDs"
"","147","respects openIndex (default opened panel)","<DetailsAccordion />","Fri Apr 24 00:45:00 UTC 2026","passed","Fri Apr 24 00:45:00 UTC 2026","","","",""
"Test cases for TestTenantRoles","1","TestTenantRoles","","Fri Apr 24 00:43:15 UTC 2026","passed","Fri Apr 24 00:43:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/azure/TestTenantRoles","TestTenantRoles"
"Test cases for TestSIDSuffix_PrependPrefix","0","TestSIDSuffix_PrependPrefix","","Fri Apr 24 00:43:15 UTC 2026","passed","Fri Apr 24 00:43:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestSIDSuffix_PrependPrefix","TestSIDSuffix_PrependPrefix"
"Test cases for TestParseLimitQueryParameter_Invalid","0","TestParseLimitQueryParameter_Invalid","","Fri Apr 24 00:42:52 UTC 2026","passed","Fri Apr 24 00:42:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestParseLimitQueryParameter_Invalid","TestParseLimitQueryParameter_Invalid"
