"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestBuildErrorResponseBadRequest","0","TestBuildErrorResponseBadRequest","","Tue Jul 07 18:41:58 UTC 2026","passed","Tue Jul 07 18:41:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestBuildErrorResponseBadRequest","TestBuildErrorResponseBadRequest"
"","0","floors DateTime objects to the nearest minute","floorToNearestMinute","Tue Jul 07 18:46:43 UTC 2026","passed","Tue Jul 07 18:46:43 UTC 2026","","","",""
"","60","includes all traversable OpenGraph edges in their own category when they are available via the API","useEdgeCategories","Tue Jul 07 18:44:47 UTC 2026","passed","Tue Jul 07 18:44:47 UTC 2026","","","",""
"","623","Download button opens a menu and selecting ""Selected Columns"" calls json2csv with selected columns only","ExploreTable","Tue Jul 07 18:42:56 UTC 2026","passed","Tue Jul 07 18:42:56 UTC 2026","","","",""
"","80","should call onLoginViaSAML when login via sso button clicked","LoginForm","Tue Jul 07 18:46:47 UTC 2026","passed","Tue Jul 07 18:46:47 UTC 2026","","","",""
"","44","should render oidc info provider","SSOProviderTable","Tue Jul 07 18:46:07 UTC 2026","passed","Tue Jul 07 18:46:07 UTC 2026","","","",""
"","63","returns the full environment for the environmentid passed","useAvailableEnvironments","Tue Jul 07 18:45:15 UTC 2026","passed","Tue Jul 07 18:45:15 UTC 2026","","useSelectedEnvironment","",""
"","212","renders analyze now section","AnalyzeNowConfiguration","Tue Jul 07 18:44:59 UTC 2026","passed","Tue Jul 07 18:45:00 UTC 2026","","","",""
"Test cases for Test_ConvertAppFederatedIdentityCredential","0","Test_ConvertAppFederatedIdentityCredential","","Tue Jul 07 18:42:39 UTC 2026","passed","Tue Jul 07 18:42:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/Test_ConvertAppFederatedIdentityCredential","Test_ConvertAppFederatedIdentityCredential"
"Test cases for TestService_CancelAnalysisRequest","0","TestService_CancelAnalysisRequest","","Tue Jul 07 18:43:01 UTC 2026","passed","Tue Jul 07 18:43:01 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/analysis/internal/services/TestService_CancelAnalysisRequest","TestService_CancelAnalysisRequest"
"","308","should disable Cancel and Save buttons while isLoading is true","CreateUserDialog","Tue Jul 07 18:43:41 UTC 2026","passed","Tue Jul 07 18:43:41 UTC 2026","","","",""
"Test cases for Test_HarnessSetup","0","Test_HarnessSetup","","Tue Jul 07 18:42:39 UTC 2026","passed","Tue Jul 07 18:42:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_HarnessSetup","Test_HarnessSetup"
"","1525","executes a pathfinding search when both a source and destination node are provided","Pathfinding: interaction","Tue Jul 07 18:45:08 UTC 2026","passed","Tue Jul 07 18:45:10 UTC 2026","","","",""
"","760","renders group and tenant dropdown selectors","GroupManagement","Tue Jul 07 18:48:07 UTC 2026","passed","Tue Jul 07 18:48:08 UTC 2026","","","",""
"Test cases for TestInvalidValueError","0","TestInvalidValueError","","Tue Jul 07 18:42:38 UTC 2026","passed","Tue Jul 07 18:42:38 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/cache/TestInvalidValueError","TestInvalidValueError"
"Test cases for TestResources_CreateSavedQuery_DuplicateName","0","TestResources_CreateSavedQuery_DuplicateName","","Tue Jul 07 18:42:08 UTC 2026","passed","Tue Jul 07 18:42:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CreateSavedQuery_DuplicateName","TestResources_CreateSavedQuery_DuplicateName"
"Test cases for TestNewPipelineStepsAreRunnable","1","TestNewPipelineStepsAreRunnable","","Tue Jul 07 18:42:37 UTC 2026","passed","Tue Jul 07 18:42:37 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/TestNewPipelineStepsAreRunnable","TestNewPipelineStepsAreRunnable"
"Test cases for TestFilterStructSlice","0","TestFilterStructSlice","","Tue Jul 07 18:41:57 UTC 2026","passed","Tue Jul 07 18:41:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestFilterStructSlice","TestFilterStructSlice"
"","71","indicates that filters are active","AssetGroupEdit","Tue Jul 07 18:44:42 UTC 2026","passed","Tue Jul 07 18:44:42 UTC 2026","","","",""
"","50","should navigate to the correct page on alt + digit keydown","Keyboard shortcuts","Tue Jul 07 18:44:59 UTC 2026","passed","Tue Jul 07 18:44:59 UTC 2026","","","",""
"Test cases for TestStore_GetRelationship","0","TestStore_GetRelationship","","Tue Jul 07 18:43:03 UTC 2026","passed","Tue Jul 07 18:43:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/graphdb/internal/appdb/TestStore_GetRelationship","TestStore_GetRelationship"
"Test cases for TestInt64FromPtr","0","TestInt64FromPtr","","Tue Jul 07 18:42:15 UTC 2026","passed","Tue Jul 07 18:42:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestInt64FromPtr","TestInt64FromPtr"
"Test cases for TestJSONFloat_UnmarshalJSON","0","TestJSONFloat_UnmarshalJSON","","Tue Jul 07 18:42:15 UTC 2026","passed","Tue Jul 07 18:42:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/nan/TestJSONFloat_UnmarshalJSON","TestJSONFloat_UnmarshalJSON"
"","1521","handles delete by nested graph data selection","DatabaseManagement","Tue Jul 07 18:47:52 UTC 2026","passed","Tue Jul 07 18:47:54 UTC 2026","","","",""
"Test cases for TestOpenGraphSchemaService_GetSchemaFindings","1","TestOpenGraphSchemaService_GetSchemaFindings","","Tue Jul 07 18:42:20 UTC 2026","passed","Tue Jul 07 18:42:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/TestOpenGraphSchemaService_GetSchemaFindings","TestOpenGraphSchemaService_GetSchemaFindings"
"","35","generates a human-friendly default filename for graph exports","exportGraphData","Tue Jul 07 18:46:48 UTC 2026","passed","Tue Jul 07 18:46:48 UTC 2026","","","",""
"","86","buttons are disabled while loading","LoginForm","Tue Jul 07 18:46:47 UTC 2026","passed","Tue Jul 07 18:46:47 UTC 2026","","","",""
"","1","returns empty arrays when kinds data has empty arrays","graphSchema","Tue Jul 07 18:46:54 UTC 2026","passed","Tue Jul 07 18:46:54 UTC 2026","","","",""
"Test cases for TestOrphanFileSweeper_AddExpectedStoragePath","37","TestOrphanFileSweeper_AddExpectedStoragePath","","Tue Jul 07 18:42:12 UTC 2026","passed","Tue Jul 07 18:42:12 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/datapipe/TestOrphanFileSweeper_AddExpectedStoragePath","TestOrphanFileSweeper_AddExpectedStoragePath"
"","2309","resets skip to 0 when filters change so rows are visible on the new result set","FileIngestTable","Tue Jul 07 18:43:48 UTC 2026","passed","Tue Jul 07 18:43:50 UTC 2026","","pagination reset","",""
"","134","calls handleFilterChange with all filter types and empty strings when clicked while filters are active","AssetGroupEdit","Tue Jul 07 18:44:44 UTC 2026","passed","Tue Jul 07 18:44:44 UTC 2026","","Clear Filters button","",""
"","224","renders the Object Tab content when Object tab is chosen","Selected Details Tab Content","Tue Jul 07 18:45:50 UTC 2026","passed","Tue Jul 07 18:45:50 UTC 2026","","","",""
"Test cases for Test_ParseGraphSortParameters_Success","0","Test_ParseGraphSortParameters_Success","","Tue Jul 07 18:41:58 UTC 2026","passed","Tue Jul 07 18:41:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/Test_ParseGraphSortParameters_Success","Test_ParseGraphSortParameters_Success"
"","543","should call onSubmit with initiation_url of selected SSO provider","LoginViaSSOForm","Tue Jul 07 18:46:02 UTC 2026","passed","Tue Jul 07 18:46:03 UTC 2026","","","",""
