"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60","returns true when nodes are available","useGraphHasData","Wed Mar 04 18:47:13 UTC 2026","passed","Wed Mar 04 18:47:13 UTC 2026","","","",""
"","51","should render a navigation list item","MainNav","Wed Mar 04 18:44:08 UTC 2026","passed","Wed Mar 04 18:44:08 UTC 2026","","","",""
"","803","renders a link to the explore page when member is clicked","GroupManagement","Wed Mar 04 18:48:35 UTC 2026","passed","Wed Mar 04 18:48:36 UTC 2026","","","",""
"Test cases for TestMarshalIntText","0","TestMarshalIntText","","Wed Mar 04 18:42:43 UTC 2026","passed","Wed Mar 04 18:42:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestMarshalIntText","TestMarshalIntText"
"","215","handles creating a new zone","Tag Form","Wed Mar 04 18:43:28 UTC 2026","passed","Wed Mar 04 18:43:29 UTC 2026","","","",""
"Test cases for TestTimeFromPtr","0","TestTimeFromPtr","","Wed Mar 04 18:42:43 UTC 2026","passed","Wed Mar 04 18:42:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeFromPtr","TestTimeFromPtr"
"","0","returns paramValue as EnvironmentAggregation if paramValue is azure","useEnvironmentParams","Wed Mar 04 18:47:43 UTC 2026","passed","Wed Mar 04 18:47:43 UTC 2026","","parseEnvironmentAggregation","",""
"","86","should display the logged in user's email address","UserProfile","Wed Mar 04 18:44:39 UTC 2026","passed","Wed Mar 04 18:44:39 UTC 2026","","","",""
"Test cases for TestFlatMap","0","TestFlatMap","","Wed Mar 04 18:43:18 UTC 2026","passed","Wed Mar 04 18:43:18 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/slicesext/TestFlatMap","TestFlatMap"
"","601","renders a list of asset group members","GroupManagement","Wed Mar 04 18:48:33 UTC 2026","passed","Wed Mar 04 18:48:34 UTC 2026","","","",""
"","0","fails for password shorter than 12 characters","testPassword","Wed Mar 04 18:47:44 UTC 2026","passed","Wed Mar 04 18:47:44 UTC 2026","","","",""
"","3","uses sequentialLayout by default","Explore utils","Wed Mar 04 18:48:25 UTC 2026","passed","Wed Mar 04 18:48:25 UTC 2026","","initGraph","",""
"","125","should render all of the options as checkboxes","Checkbox group","Wed Mar 04 18:47:30 UTC 2026","passed","Wed Mar 04 18:47:31 UTC 2026","","","",""
"","0","fails for password without special characters","testPassword","Wed Mar 04 18:47:44 UTC 2026","passed","Wed Mar 04 18:47:44 UTC 2026","","","",""
"Test cases for TestSet","0","TestSet","","Wed Mar 04 18:43:07 UTC 2026","passed","Wed Mar 04 18:43:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/internal/TestSet","TestSet"
"Test cases for TestDomainSelectors_GetFilterCriteria_Domain","0","TestDomainSelectors_GetFilterCriteria_Domain","","Wed Mar 04 18:42:45 UTC 2026","passed","Wed Mar 04 18:42:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestDomainSelectors_GetFilterCriteria_Domain","TestDomainSelectors_GetFilterCriteria_Domain"
"Test cases for TestResources_CreateSavedQuery","0","TestResources_CreateSavedQuery","","Wed Mar 04 18:42:36 UTC 2026","passed","Wed Mar 04 18:42:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CreateSavedQuery","TestResources_CreateSavedQuery"
"","277","disables any available button toggles if the user lacks the permission","EarlyAccessFeatures","Wed Mar 04 18:48:34 UTC 2026","passed","Wed Mar 04 18:48:34 UTC 2026","","","",""
"Test cases for TestRandomDurationBetween","13","TestRandomDurationBetween","","Wed Mar 04 18:42:40 UTC 2026","passed","Wed Mar 04 18:42:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/datapipe/TestRandomDurationBetween","TestRandomDurationBetween"
