"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","126","calls onClick when toggle button clicked","EarlyAccessFeatureToggle","Mon Apr 06 18:48:53 UTC 2026","passed","Mon Apr 06 18:48:53 UTC 2026","","","",""
"Test cases for TestNewAuditLog_BadAuthContext","0","TestNewAuditLog_BadAuthContext","","Mon Apr 06 18:42:04 UTC 2026","passed","Mon Apr 06 18:42:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/TestNewAuditLog_BadAuthContext","TestNewAuditLog_BadAuthContext"
"","275","Displays a notification when analysis has been requested successfully","AnalyzeNowConfiguration","Mon Apr 06 18:44:50 UTC 2026","passed","Mon Apr 06 18:44:51 UTC 2026","","","",""
"","134","Searching for existing node type returns node properties","useFetchEntityInfo","Mon Apr 06 18:45:29 UTC 2026","passed","Mon Apr 06 18:45:29 UTC 2026","","","",""
"","0","should return an object denoting that the property is not in the schema when it is unrecognized","validating a node property against the shared generated schema","Mon Apr 06 18:44:19 UTC 2026","passed","Mon Apr 06 18:44:19 UTC 2026","","","",""
"","720","should display all available roles","CreateUserDialog","Mon Apr 06 18:43:40 UTC 2026","passed","Mon Apr 06 18:43:40 UTC 2026","","","",""
"","8529","filter selections are rolled back if user closes modal with the cancel button","EdgeFilter","Mon Apr 06 18:45:35 UTC 2026","passed","Mon Apr 06 18:45:43 UTC 2026","","","",""
"Test cases for TestWriteErrorResponse_InvalidFormat","0","TestWriteErrorResponse_InvalidFormat","","Mon Apr 06 18:41:52 UTC 2026","passed","Mon Apr 06 18:41:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteErrorResponse_InvalidFormat","TestWriteErrorResponse_InvalidFormat"
"","57","passes data to testing component","SavedQueriesProvider","Mon Apr 06 18:47:33 UTC 2026","passed","Mon Apr 06 18:47:33 UTC 2026","","","",""
"","1008","should hide Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is true and power user role is selected","CreateUserForm","Mon Apr 06 18:43:51 UTC 2026","passed","Mon Apr 06 18:43:52 UTC 2026","","","",""
"","59","renders section when no errors occur","EntityInfoCollapsibleSection","Mon Apr 06 18:47:22 UTC 2026","passed","Mon Apr 06 18:47:22 UTC 2026","","","",""
"Test cases for TestResources_ListEdgeTypes","58","TestResources_ListEdgeTypes","","Mon Apr 06 18:42:02 UTC 2026","passed","Mon Apr 06 18:42:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListEdgeTypes","TestResources_ListEdgeTypes"
"","225","calls setExploreParams with searchType and relationshipQueryItemId when selecting a composition accordion","EdgeInfoContent","Mon Apr 06 18:43:26 UTC 2026","passed","Mon Apr 06 18:43:26 UTC 2026","","EdgeInfoContent support for Deep Linking","",""
"","197","renders the form for creating a new label","Tag Form","Mon Apr 06 18:43:06 UTC 2026","passed","Mon Apr 06 18:43:06 UTC 2026","","","",""
"","14","adds new key to state","useObjectState","Mon Apr 06 18:47:06 UTC 2026","passed","Mon Apr 06 18:47:06 UTC 2026","","","",""
"","546","does not display must be new password error messages when current password is not required","PasswordDialog","Mon Apr 06 18:43:38 UTC 2026","passed","Mon Apr 06 18:43:38 UTC 2026","","","",""
"Test cases for TestAuth_CreateSSOSession","2","TestAuth_CreateSSOSession","","Mon Apr 06 18:42:03 UTC 2026","passed","Mon Apr 06 18:42:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestAuth_CreateSSOSession","TestAuth_CreateSSOSession"
"Test cases for TestManagementResource_UpdateUser_Success","655","TestManagementResource_UpdateUser_Success","","Mon Apr 06 18:42:26 UTC 2026","passed","Mon Apr 06 18:42:27 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_Success","TestManagementResource_UpdateUser_Success"
"Test cases for TestOpenGraphSchemaService_DeleteExtension","3","TestOpenGraphSchemaService_DeleteExtension","","Mon Apr 06 18:42:09 UTC 2026","passed","Mon Apr 06 18:42:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/TestOpenGraphSchemaService_DeleteExtension","TestOpenGraphSchemaService_DeleteExtension"
