"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1912","hides the password field and removes the requirement when logged in with SSO","Users","Tue Feb 10 18:44:28 UTC 2026","passed","Tue Feb 10 18:44:30 UTC 2026","","","",""
"","3","matches all AD edges","Make sure pathfinding filterable edges match schemagen","Tue Feb 10 18:47:11 UTC 2026","passed","Tue Feb 10 18:47:11 UTC 2026","","","",""
"Test cases for TestManagementResource_ListSAMLSignOnEndpoints","4","TestManagementResource_ListSAMLSignOnEndpoints","","Tue Feb 10 18:42:42 UTC 2026","passed","Tue Feb 10 18:42:42 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListSAMLSignOnEndpoints","TestManagementResource_ListSAMLSignOnEndpoints"
"Test cases for TestResources_ListAssetGroupCollections","1","TestResources_ListAssetGroupCollections","","Tue Feb 10 18:42:04 UTC 2026","passed","Tue Feb 10 18:42:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAssetGroupCollections","TestResources_ListAssetGroupCollections"
"","280","Displays a notification when an error happened when requesting analysis","AnalyzeNowConfiguration","Tue Feb 10 18:44:15 UTC 2026","passed","Tue Feb 10 18:44:15 UTC 2026","","","",""
"","2","should return null if the edge key does not have enough information","getEdgeDataFromKey","Tue Feb 10 18:48:23 UTC 2026","passed","Tue Feb 10 18:48:23 UTC 2026","","","",""
"Test cases for TestResources_SearchHandler","1","TestResources_SearchHandler","","Tue Feb 10 18:42:04 UTC 2026","passed","Tue Feb 10 18:42:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_SearchHandler","TestResources_SearchHandler"
"","289","calls openOIDCProviderDialog when OIDC Provider menu item is clicked","CreateMenu","Tue Feb 10 18:43:59 UTC 2026","passed","Tue Feb 10 18:43:59 UTC 2026","","oidc_support feature flag enabled","",""
"Test cases for FuzzFoldl","0","FuzzFoldl","","Tue Feb 10 18:42:23 UTC 2026","passed","Tue Feb 10 18:42:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/slicesext/FuzzFoldl","FuzzFoldl"
"","154","renders details for a selected zone","DynamicDetails","Tue Feb 10 18:44:13 UTC 2026","passed","Tue Feb 10 18:44:13 UTC 2026","","","",""
"Test cases for TestMarshalFloatText","0","TestMarshalFloatText","","Tue Feb 10 18:42:10 UTC 2026","passed","Tue Feb 10 18:42:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestMarshalFloatText","TestMarshalFloatText"
"","148","shows the direct object and expanded object list when results are present for both","Seed Selection Results","Tue Feb 10 18:43:44 UTC 2026","passed","Tue Feb 10 18:43:44 UTC 2026","","","",""
"Test cases for TestResources_ListADEntityRDPRights","0","TestResources_ListADEntityRDPRights","","Tue Feb 10 18:42:04 UTC 2026","passed","Tue Feb 10 18:42:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADEntityRDPRights","TestResources_ListADEntityRDPRights"
"","836","renders a filter search and platform dropdown menu","CommonSearches","Tue Feb 10 18:43:50 UTC 2026","passed","Tue Feb 10 18:43:50 UTC 2026","","","",""
"","333","has date range input filters","FileIngestFilterDialog","Tue Feb 10 18:43:37 UTC 2026","passed","Tue Feb 10 18:43:38 UTC 2026","","Date Range Inputs","",""
"","6","returns the remaining amount of labels available for creation","useTagLimits","Tue Feb 10 18:43:23 UTC 2026","passed","Tue Feb 10 18:43:23 UTC 2026","","","",""
