"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestAssetGroupMembers_Filter_Equals","0","TestAssetGroupMembers_Filter_Equals","","Sat Jun 27 00:41:48 UTC 2026","passed","Sat Jun 27 00:41:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestAssetGroupMembers_Filter_Equals","TestAssetGroupMembers_Filter_Equals"
"Test cases for TestOpenGraphSchemaService_DeleteExtension","3","TestOpenGraphSchemaService_DeleteExtension","","Sat Jun 27 00:42:06 UTC 2026","passed","Sat Jun 27 00:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/TestOpenGraphSchemaService_DeleteExtension","TestOpenGraphSchemaService_DeleteExtension"
"","0","Input does not contain a type","parseKeywordAndTypeValue","Sat Jun 27 00:48:38 UTC 2026","passed","Sat Jun 27 00:48:38 UTC 2026","","","",""
"Test cases for TestResources_GetAssetGroupTagSelectors","2","TestResources_GetAssetGroupTagSelectors","","Sat Jun 27 00:41:56 UTC 2026","passed","Sat Jun 27 00:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupTagSelectors","TestResources_GetAssetGroupTagSelectors"
"","13","returns early if there are no 'collected' environments","useInitialEnvironment","Sat Jun 27 00:47:42 UTC 2026","passed","Sat Jun 27 00:47:42 UTC 2026","","","",""
"","362","renders the popup content with run, edit/share, and delete when the menu trigger","ListItemActionMenu","Sat Jun 27 00:47:18 UTC 2026","passed","Sat Jun 27 00:47:19 UTC 2026","","","",""
"Test cases for TestManagementResource_DeleteUser_Success","805","TestManagementResource_DeleteUser_Success","","Sat Jun 27 00:42:14 UTC 2026","passed","Sat Jun 27 00:42:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteUser_Success","TestManagementResource_DeleteUser_Success"
"","466","calls onToggleNodeLabels when click show all node labels","GraphControls","Sat Jun 27 00:43:42 UTC 2026","passed","Sat Jun 27 00:43:42 UTC 2026","","Toggling labels","",""
"","76","applies the given filters","useFinishedJobs","Sat Jun 27 00:46:07 UTC 2026","passed","Sat Jun 27 00:46:07 UTC 2026","","","",""
"","99","displays pinned columns and unselected columns in the dropdown","ManageColumnsComboBox","Sat Jun 27 00:45:24 UTC 2026","passed","Sat Jun 27 00:45:24 UTC 2026","","","",""
"","258","validates that the name input is under the max length","Tag Form","Sat Jun 27 00:43:17 UTC 2026","passed","Sat Jun 27 00:43:17 UTC 2026","","","",""
"","164","shows the empty form message when Object Rule Form is empty","Seed Selection Results","Sat Jun 27 00:45:13 UTC 2026","passed","Sat Jun 27 00:45:13 UTC 2026","","","",""
"","89","has a button with text Clear Filters","AssetGroupEdit","Sat Jun 27 00:45:35 UTC 2026","passed","Sat Jun 27 00:45:35 UTC 2026","","Clear Filters button","",""
"","233","passes item props to Header and Content","<DetailsAccordion />","Sat Jun 27 00:45:18 UTC 2026","passed","Sat Jun 27 00:45:19 UTC 2026","","","",""
"","124","links to the specified route with global params intact","AppLink","Sat Jun 27 00:47:00 UTC 2026","passed","Sat Jun 27 00:47:00 UTC 2026","","","",""
"","9538","checking a subcategory updates all children (edge types) in its group","Pathfinding","Sat Jun 27 00:44:18 UTC 2026","passed","Sat Jun 27 00:44:28 UTC 2026","","","",""
"Test cases for TestResources_GetEnterpriseCAEntityInfo","134","TestResources_GetEnterpriseCAEntityInfo","","Sat Jun 27 00:41:56 UTC 2026","passed","Sat Jun 27 00:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetEnterpriseCAEntityInfo","TestResources_GetEnterpriseCAEntityInfo"
"","4","returns bounds for text rendered to canvas","getLabelBoundsFromContext","Sat Jun 27 00:49:53 UTC 2026","passed","Sat Jun 27 00:49:53 UTC 2026","","","",""
"Test cases for TestResources_GetGPOEntityInfo","0","TestResources_GetGPOEntityInfo","","Sat Jun 27 00:41:56 UTC 2026","passed","Sat Jun 27 00:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetGPOEntityInfo","TestResources_GetGPOEntityInfo"
"","0","fails for empty password","testPassword","Sat Jun 27 00:48:49 UTC 2026","passed","Sat Jun 27 00:48:49 UTC 2026","","","",""
"Test cases for TestManagementResource_GetRole","31395","TestManagementResource_GetRole","","Sat Jun 27 00:42:01 UTC 2026","passed","Sat Jun 27 00:42:32 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_GetRole","TestManagementResource_GetRole"
"","48","should on clicking remove call clearSelectedItem","EdgeInfoHeader","Sat Jun 27 00:47:26 UTC 2026","passed","Sat Jun 27 00:47:26 UTC 2026","","","",""
"Test cases for TestManagementResource_SAMLCallbackHandler","16","TestManagementResource_SAMLCallbackHandler","","Sat Jun 27 00:42:32 UTC 2026","passed","Sat Jun 27 00:42:32 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SAMLCallbackHandler","TestManagementResource_SAMLCallbackHandler"
"Test cases for TestResources_ListADUserSessions","3","TestResources_ListADUserSessions","","Sat Jun 27 00:41:56 UTC 2026","passed","Sat Jun 27 00:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADUserSessions","TestResources_ListADUserSessions"
"","0","reports an API error when Cypher is not run first","handleError","Sat Jun 27 00:44:50 UTC 2026","passed","Sat Jun 27 00:44:50 UTC 2026","","","",""
"","0","should appropriately handle edges that contain underscores","getEdgeDataFromKey","Sat Jun 27 00:50:01 UTC 2026","passed","Sat Jun 27 00:50:01 UTC 2026","","","",""
"Test cases for TestFillAndPopulateDefaultAdminInfo","1","TestFillAndPopulateDefaultAdminInfo","","Sat Jun 27 00:41:57 UTC 2026","passed","Sat Jun 27 00:41:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/bootstrap/TestFillAndPopulateDefaultAdminInfo","TestFillAndPopulateDefaultAdminInfo"
"","15","sets autoDisplayTable to false if query returns nodes only but the enabled prop is false","useExploreTableAutoDisplay","Sat Jun 27 00:47:38 UTC 2026","passed","Sat Jun 27 00:47:38 UTC 2026","","","",""
"","110","should display the ""User Information"" header","UserProfile","Sat Jun 27 00:45:48 UTC 2026","passed","Sat Jun 27 00:45:48 UTC 2026","","","",""
"Test cases for TestResources_ListFileUploadJobs","0","TestResources_ListFileUploadJobs","","Sat Jun 27 00:41:56 UTC 2026","passed","Sat Jun 27 00:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListFileUploadJobs","TestResources_ListFileUploadJobs"
"","11","adds expected text alignment class depending on the textAlign prop","ColumnHeaders","Sat Jun 27 00:46:32 UTC 2026","passed","Sat Jun 27 00:46:32 UTC 2026","","BaseColumnHeader","",""
"","12","removes a notification","AppNotifications","Sat Jun 27 00:47:35 UTC 2026","passed","Sat Jun 27 00:47:35 UTC 2026","","","",""
"","28","returns numbers as strings","numberFormatting","Sat Jun 27 00:46:35 UTC 2026","passed","Sat Jun 27 00:46:35 UTC 2026","","","",""
"Test cases for TestMoveFileBetweenServices","11","TestMoveFileBetweenServices","","Sat Jun 27 00:42:35 UTC 2026","passed","Sat Jun 27 00:42:35 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/storage/TestMoveFileBetweenServices","TestMoveFileBetweenServices"
"","27","sets input text to value","ManagedDatePicker - value","Sat Jun 27 00:46:28 UTC 2026","passed","Sat Jun 27 00:46:28 UTC 2026","","","",""
"TestRegister_RateLimitingReturns429 verifies that the graphdb routes are wiredwith the rate-limiting middleware and that requests exceeding the per-IP limitare rejected with 429 before reaching the handler.Because the rate limiter is registered as the outermost middleware layer(before the permissions check), even unauthenticated requests count againstthe limit and trigger 429 once the budget is exhausted.","0","TestRegister_RateLimitingReturns429","","Sat Jun 27 00:42:39 UTC 2026","passed","Sat Jun 27 00:42:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/graphdb/internal/routes/TestRegister_RateLimitingReturns429","TestRegister_RateLimitingReturns429"
"","965","renders the node in the entity panel when member is clicked","GroupManagement","Sat Jun 27 00:49:47 UTC 2026","passed","Sat Jun 27 00:49:48 UTC 2026","","","",""
"","0","returns paramValue as EnvironmentAggregation if paramValue is all","useEnvironmentParams","Sat Jun 27 00:48:50 UTC 2026","passed","Sat Jun 27 00:48:50 UTC 2026","","parseEnvironmentAggregation","",""
