"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","returns true if arrays are referentially equal","areArraysSimilar","Wed May 20 18:48:50 UTC 2026","passed","Wed May 20 18:48:50 UTC 2026","","","",""
"","62","Searching for custom node type with databaseId returns node properties","useFetchEntityInfo","Wed May 20 18:46:43 UTC 2026","passed","Wed May 20 18:46:43 UTC 2026","","","",""
"Test cases for TestManagementResource_SSOCallbackHandler","3","TestManagementResource_SSOCallbackHandler","","Wed May 20 18:43:48 UTC 2026","passed","Wed May 20 18:43:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SSOCallbackHandler","TestManagementResource_SSOCallbackHandler"
"Test cases for TestMarshalIntText","0","TestMarshalIntText","","Wed May 20 18:43:05 UTC 2026","passed","Wed May 20 18:43:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestMarshalIntText","TestMarshalIntText"
"","0","passes ruleType through optionalParams with empty object","handleError","Wed May 20 18:45:19 UTC 2026","passed","Wed May 20 18:45:19 UTC 2026","","","",""
"Test cases for TestResources_UpdateAssetGroupSelectors_GetAssetGroupError","0","TestResources_UpdateAssetGroupSelectors_GetAssetGroupError","","Wed May 20 18:43:02 UTC 2026","passed","Wed May 20 18:43:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateAssetGroupSelectors_GetAssetGroupError","TestResources_UpdateAssetGroupSelectors_GetAssetGroupError"
"","156","should call ""onCancel one time""","Enable2FADialog","Wed May 20 18:47:45 UTC 2026","passed","Wed May 20 18:47:45 UTC 2026","","user clicks ""Cancel"" button","",""
"Test cases for TestBoolEqual","0","TestBoolEqual","","Wed May 20 18:43:05 UTC 2026","passed","Wed May 20 18:43:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestBoolEqual","TestBoolEqual"
"","199","calls onChange with all columns when ""Select All"" is clicked","ManageColumnsComboBox","Wed May 20 18:45:42 UTC 2026","passed","Wed May 20 18:45:42 UTC 2026","","","",""
"Test cases for TestResources_DeleteSavedQuery_IsPublicSavedQueryDBError","0","TestResources_DeleteSavedQuery_IsPublicSavedQueryDBError","","Wed May 20 18:43:02 UTC 2026","passed","Wed May 20 18:43:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_IsPublicSavedQueryDBError","TestResources_DeleteSavedQuery_IsPublicSavedQueryDBError"
"","6","when password is expired and on password reset page, no redirect occurs","AuthenticatedRoute","Wed May 20 18:50:14 UTC 2026","passed","Wed May 20 18:50:14 UTC 2026","","","",""
"","6704","filter selections are rolled back if user closes modal with the cancel button","EdgeFilter","Wed May 20 18:46:49 UTC 2026","passed","Wed May 20 18:46:56 UTC 2026","","","",""
"","45","Calls the cypher search endpoint for a node with a type that is not in our schema","EntityObjectInformation","Wed May 20 18:46:50 UTC 2026","passed","Wed May 20 18:46:50 UTC 2026","","","",""
"","10","returns all environments when no filters are active","filterAndSearchEnvironments","Wed May 20 18:44:11 UTC 2026","passed","Wed May 20 18:44:11 UTC 2026","","with no filters applied","",""
"","20","returns azure environmentInfo when environmentAggregation param is azure","useAvailableEnvironments","Wed May 20 18:46:35 UTC 2026","passed","Wed May 20 18:46:35 UTC 2026","","useSelectedEnvironment","",""
"Test cases for Test_HarnessTeardown","0","Test_HarnessTeardown","","Wed May 20 18:43:30 UTC 2026","passed","Wed May 20 18:43:30 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_HarnessTeardown","Test_HarnessTeardown"
"Test cases for TestManagementResource_SAMLLoginHandler","9","TestManagementResource_SAMLLoginHandler","","Wed May 20 18:43:48 UTC 2026","passed","Wed May 20 18:43:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SAMLLoginHandler","TestManagementResource_SAMLLoginHandler"
"","125","should should reflect the checked state for public query","SavedQueryPermissions","Wed May 20 18:47:27 UTC 2026","passed","Wed May 20 18:47:27 UTC 2026","","","",""
"","429","handles a selection as expected","DropdownSelector","Wed May 20 18:47:51 UTC 2026","passed","Wed May 20 18:47:51 UTC 2026","","","",""
"","132","initializes the list with all filters checked by default","usePathfindingFilters","Wed May 20 18:48:35 UTC 2026","passed","Wed May 20 18:48:35 UTC 2026","","","",""
"Test cases for TestWriteAndValidateJSON","4","TestWriteAndValidateJSON","","Wed May 20 18:43:13 UTC 2026","passed","Wed May 20 18:43:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/upload/TestWriteAndValidateJSON","TestWriteAndValidateJSON"
"","1","should include a tag with only the matching operations when the path matches","opsFilter","Wed May 20 18:48:08 UTC 2026","passed","Wed May 20 18:48:08 UTC 2026","","","",""
"","1","returns disabled if relationshipQueryItemId does not have a matching sourceId, edgeType, targetId","useExploreGraph","Wed May 20 18:45:14 UTC 2026","passed","Wed May 20 18:45:14 UTC 2026","composition search queries","exploreGraphQueryFactory","",""
"Test cases for TestSelectGPOContainerCandidateFilter","0","TestSelectGPOContainerCandidateFilter","","Wed May 20 18:43:28 UTC 2026","passed","Wed May 20 18:43:28 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/TestSelectGPOContainerCandidateFilter","TestSelectGPOContainerCandidateFilter"
"Test cases for TestStringValueOrZero","0","TestStringValueOrZero","","Wed May 20 18:43:05 UTC 2026","passed","Wed May 20 18:43:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestStringValueOrZero","TestStringValueOrZero"
"Test cases for TestGraphQuery_PrepareCypherQuery","81","TestGraphQuery_PrepareCypherQuery","","Wed May 20 18:43:08 UTC 2026","passed","Wed May 20 18:43:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestGraphQuery_PrepareCypherQuery","TestGraphQuery_PrepareCypherQuery"
"","353","renders with applied filters","Privilege Zones History Filter Dialog","Wed May 20 18:46:30 UTC 2026","passed","Wed May 20 18:46:30 UTC 2026","","","",""
"","115","renders enabled prop when flag is enabled","FeatureFlag","Wed May 20 18:48:07 UTC 2026","passed","Wed May 20 18:48:07 UTC 2026","","","",""
"","60","does not render the analysis toggle when multi tier analysis enabled is false","Tag Form","Wed May 20 18:43:53 UTC 2026","passed","Wed May 20 18:43:53 UTC 2026","","","",""
"","195","renders with a title","BloodHoundConfiguration","Wed May 20 18:50:34 UTC 2026","passed","Wed May 20 18:50:34 UTC 2026","","","",""
"Test cases for TestFormatDatabaseErrorNotFound","0","TestFormatDatabaseErrorNotFound","","Wed May 20 18:42:40 UTC 2026","passed","Wed May 20 18:42:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestFormatDatabaseErrorNotFound","TestFormatDatabaseErrorNotFound"
"Test cases for TestResources_ListADDomainInboundTrusts","1","TestResources_ListADDomainInboundTrusts","","Wed May 20 18:43:02 UTC 2026","passed","Wed May 20 18:43:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainInboundTrusts","TestResources_ListADDomainInboundTrusts"
"","0","fails for password without uppercase letters","testPassword","Wed May 20 18:49:12 UTC 2026","passed","Wed May 20 18:49:12 UTC 2026","","","",""
"","0","should return false when there is no match","compareTerm","Wed May 20 18:48:08 UTC 2026","passed","Wed May 20 18:48:08 UTC 2026","","","",""
"","795","should render the cypher search controls when user clicks on cypher tab","ExploreSearch rendering per tab","Wed May 20 18:49:53 UTC 2026","passed","Wed May 20 18:49:54 UTC 2026","","","",""
"Test cases for TestIntFromPtr","0","TestIntFromPtr","","Wed May 20 18:43:05 UTC 2026","passed","Wed May 20 18:43:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestIntFromPtr","TestIntFromPtr"
"","0","returns true if value is ''","searchParams","Wed May 20 18:47:36 UTC 2026","passed","Wed May 20 18:47:36 UTC 2026","","isEmptyParam","",""
"","1","handles unix time values by converting them to our standard date display format","Formatting number properties","Wed May 20 18:45:48 UTC 2026","passed","Wed May 20 18:45:48 UTC 2026","","","",""
"Test cases for TestAssetGroupSelectorSpec_Validate","0","TestAssetGroupSelectorSpec_Validate","","Wed May 20 18:43:06 UTC 2026","passed","Wed May 20 18:43:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestAssetGroupSelectorSpec_Validate","TestAssetGroupSelectorSpec_Validate"
"Test cases for TestResources_CreateSavedQuery_DuplicateName","0","TestResources_CreateSavedQuery_DuplicateName","","Wed May 20 18:43:02 UTC 2026","passed","Wed May 20 18:43:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CreateSavedQuery_DuplicateName","TestResources_CreateSavedQuery_DuplicateName"
