"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","770","should display all available roles","UpdateUserDialog","Thu Mar 26 18:43:41 UTC 2026","passed","Thu Mar 26 18:43:41 UTC 2026","","","",""
"","71","initializes the categories with just the built-in defaults when edge endpoint returns nothing","useEdgeCategories","Thu Mar 26 18:44:22 UTC 2026","passed","Thu Mar 26 18:44:22 UTC 2026","","","",""
"","1","Will parse an incorrectly cased type and return/use the correct casing for the data fetching","Parsing the debounced input for type and keyword values","Thu Mar 26 18:45:40 UTC 2026","passed","Thu Mar 26 18:45:40 UTC 2026","","","",""
"","124","disables the create user button and does not populate a table if the user lacks the permission","Users","Thu Mar 26 18:44:49 UTC 2026","passed","Thu Mar 26 18:44:49 UTC 2026","","","",""
"","190","clears value if input is empty","ManagedDatePicker - input","Thu Mar 26 18:45:27 UTC 2026","passed","Thu Mar 26 18:45:27 UTC 2026","","","",""
"","25","calculates the running time of a job and converts to a human readable format","getSimpleDuration","Thu Mar 26 18:47:00 UTC 2026","passed","Thu Mar 26 18:47:00 UTC 2026","","","",""
"","57","links to the specified route with global params intact when triggered by a splat route","AppLink","Thu Mar 26 18:45:58 UTC 2026","passed","Thu Mar 26 18:45:58 UTC 2026","","","",""
"","27","whencreated","Handling value formatting for Active Directory entity properties lastlogon, lastlogontimestamp, whencreated, and pwdlastset","Thu Mar 26 18:44:13 UTC 2026","passed","Thu Mar 26 18:44:13 UTC 2026","","","",""
"","158","displays the label for each result","SearchCurrentNodes","Thu Mar 26 18:45:52 UTC 2026","passed","Thu Mar 26 18:45:52 UTC 2026","","","",""
"","4","matches all AD edges","Make sure pathfinding filterable edges match schemagen","Thu Mar 26 18:47:44 UTC 2026","passed","Thu Mar 26 18:47:44 UTC 2026","","","",""
"","639","should display Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is true and read-only role is selected","UpdateUserForm","Thu Mar 26 18:43:17 UTC 2026","passed","Thu Mar 26 18:43:18 UTC 2026","","","",""
